pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
15,12,615,Mandalorian Flagship,Captured from the Empire,Uncommon,Unit,Command/Heroism,Hyperspace Foil,113,1,1,high,"bare 615 read, foil slot"
15,13,169,Axe Woves,Undaunted,Uncommon,Unit,Aggression,Normal,169,0,0,high,"169/264 read, confirmed via zoom"
15,14,133,Trask Walker,,Uncommon,Unit,Command,Normal,133,0,0,high,133/264 read
15,15,220,Remnant Lookouts,,Uncommon,Unit,Cunning,Normal,220,0,0,medium,"220/264 read partially, id confirmed by unique name match"
15,16,77,Ryder Azadi,Restored Governor,Rare,Unit,Vigilance,Normal,77,0,0,medium,"number cut off at photo bottom edge, id by exact subtitle match and normal frame"
16,1,9,Ahsoka Tano,Trust in the Force,Common,Leader,Command/Heroism,Normal,9,0,0,high,9/264 read rotated leader
16,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,0,0,high,25/264 read rotated base
16,3,48,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Normal,48,0,0,high,48/264 read
16,4,171,Pegasus Tri-Wing,,Common,Unit,Aggression,Normal,171,0,0,high,171/264 read
16,5,69,Noti Nomad,,Common,Unit,Vigilance,Normal,69,0,0,high,69/264 read
16,6,164,Alamite Hunter,,Common,Unit,Aggression,Normal,164,0,0,high,164/264 read
16,7,514,Imperial Defector,,Common,Unit,Heroism,Hyperspace,250,0,1,high,"verify: footer reads bare 514 (no /264), artist Miki Montllo, borderless HS common confirmed"
16,8,124,Protectorate Fighter,,Common,Unit,Command,Normal,124,0,0,high,124/264 read
16,9,252,N5 Sentry Droid,,Common,Unit,Heroism,Normal,252,0,0,high,252/264 read
16,10,190,Peridea Bandit,,Common,Unit,Cunning/Villainy,Normal,190,0,0,high,190/264 read
16,11,116,Ant Droid,,Common,Unit,Command,Normal,116,0,0,high,116/264 read
16,12,677,Wookiee Chieftain,,Common,Unit,Aggression,Hyperspace Foil,175,1,0,high,bare 677 read foil slot no visible full-art border difference in photo
16,13,65,Home One,Heart of the Fleet,Uncommon,Unit,Vigilance/Heroism,Normal,65,0,0,high,65/264 read
16,14,178,Knobby White Ice Spider,,Uncommon,Unit,Aggression,Normal,178,0,0,high,178/264 read
16,15,459,Helgait,Dooku Was a Visionary,Rare,Unit,Cunning/Villainy,Hyperspace,195,0,0,high,bare 459 read UC3 slot upgraded to HS-rare
16,16,62,The Mandalorian,Devoted Rescuer,Legendary,Unit,Vigilance/Heroism,Normal,62,0,0,high,62/264 read
17,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,0,0,high,3/264 read rotated leader
17,2,22,Kryze Castle,,Common,Base,Command,Normal,22,0,0,high,22/264 read rotated base
17,3,87,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Normal,87,0,0,high,87/264 read
17,4,244,Remnant Trooper Corps,,Common,Unit,Villainy,Normal,244,0,0,high,244/264 read
17,5,165,Clan Vizsla Soldier,,Common,Unit,Aggression,Normal,165,0,0,high,165/264 read
17,6,81,Nebulon-C Frigate,,Common,Unit,Vigilance,Normal,81,0,0,high,81/264 read
17,7,491,Heightened Awareness,,Common,Upgrade,Cunning,Hyperspace,227,0,0,high,bare 491 read no slash264 visible HS common slot confirmed twice
17,8,193,Emperor's Champion,,Common,Unit,Cunning/Villainy,Normal,193,0,0,high,193/264 read
17,9,250,Imperial Defector,,Common,Unit,Heroism,Normal,250,0,0,high,250/264 read
17,10,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,0,0,high,120/264 read
17,11,218,Ferry Droid,,Common,Unit,Cunning,Normal,218,0,0,high,218/264 read
17,12,622,Warrior of Clan Kryze,,Common,Unit,Command,Hyperspace Foil,120,1,0,high,bare 622 read foil slot duplicate of pos10 card
17,13,109,T-6 Shuttle 1974,With a Mentor's Dedication,Uncommon,Unit,Command/Heroism,Normal,109,0,0,high,109/264 read
17,14,50,Morgan Elsbeth,Life Abandoned,Uncommon,Unit,Vigilance/Villainy,Normal,50,0,0,high,50/264 read confirmed tight crop
17,15,226,Qi'ra,Master of Teräs Käsi,Uncommon,Unit,Cunning,Normal,226,0,0,medium,digits blurry between 226 and 228 resolved via name cross-check only Qira Normal entry is 226
17,16,248,Neel,The Cutest Boy,Rare,Unit,Heroism,Normal,248,0,0,low,number physically cut off at photo frame edge in overview q3 and q4 all three crops end right before the digits inferred 248 from name subtitle rarity match card sits at far right edge of pack
18,1,4,Grand Admiral Thrawn,Victory is Mine,Rare,Leader,Vigilance/Villainy,Normal,4,0,0,high,4/264 read rotated leader
18,2,288,Dragonsnake Bog,,Common,Base,Aggression,Hyperspace,24,0,0,high,bare 288 read rotated base no slash264 visible confirmed tight crop
18,3,145,Praetorian Elite,,Common,Unit,Aggression/Villainy,Normal,145,0,0,high,145/264 read
18,4,58,Duchess's Protector,,Common,Unit,Vigilance/Heroism,Normal,58,0,0,high,58/264 read
18,5,143,Tempest Lieutenant,,Common,Unit,Aggression/Villainy,Normal,143,0,0,high,143/264 read
18,6,260,Mos Espa Watermonger,,Common,Unit,,Normal,260,0,0,high,260/264 read
18,7,344,Covert Believers,,Common,Unit,Vigilance,Hyperspace,80,0,0,high,bare 344 read no slash visible HS common slot 1 of 2 unusual pull
18,8,434,Desert Sharpshooter,,Common,Unit,Aggression,Hyperspace,170,0,0,high,bare 434 read no slash visible HS common slot 2 of 2 unusual pull two HS commons this pack instead of usual one both confirmed clean reads
18,9,106,Pathfinder Sergeant,,Common,Unit,Command/Heroism,Normal,106,0,0,high,106/264 read
18,10,228,Preparation,,Common,Upgrade,Cunning,Normal,228,0,0,high,228/264 read
18,11,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,0,0,high,96/264 read
18,12,575,Palace Chef Droid,,Common,Unit,Vigilance,Hyperspace Foil,73,1,0,high,bare 575 read foil slot no slash264
18,13,44,Barriss Offee,Redeeming Herself,Uncommon,Unit,Cunning/Vigilance,Normal,44,0,0,high,44/264 read
18,14,172,Razor Crest,Outfitted Armament,Uncommon,Unit,Aggression,Normal,172,0,0,high,172/264 read confirmed tight crop
18,15,500,Far Far Away,,Uncommon,Event,Cunning,Hyperspace,236,0,0,high,bare 500 read no slash264 UC3 slot upgraded to HS-uncommon
18,16,123,Lang,Arrogant Mercenary,Rare,Unit,Command,Normal,123,0,0,low,number physically cut off at photo frame edge in both q3 and q4 crops card sits at far right edge of pack same issue as pack17 pos16 inferred 123 from name subtitle rarity match
19,1,16,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Normal,16,0,0,high,16/264 read
19,2,24,Dragonsnake Bog,,Common,Base,Aggression,Normal,24,0,0,medium,30 HP badge visible name+frame match 24/264 not directly legible
19,3,45,Reanimated Night Trooper,,Common,Unit,Vigilance/Villainy,Normal,45,0,0,high,45/264 read
19,4,174,StarFortress Heavy Bomber,,Common,Unit,Aggression,Normal,174,0,0,high,174/264 read
19,5,80,Covert Believers,,Common,Unit,Vigilance,Normal,80,0,0,high,80/264 read
19,6,246,Exploit Advantage,,Common,Event,Villainy,Normal,246,0,0,high,246/264 read
19,7,380,Ant Droid,,Common,Unit,Command,Hyperspace,116,0,1,high,bare 380 no slash borderless HS common
19,8,254,Gallofree Transport,,Common,Unit,Heroism,Normal,254,0,0,high,254/264 read
19,9,216,Mandalorian Scout,,Common,Unit,Cunning,Normal,216,0,0,high,216/264 read
19,10,117,Outland Protector,,Common,Unit,Command,Normal,117,0,0,high,117/264 read
19,11,231,Diplomatic Pageantry,,Common,Event,Cunning,Normal,231,0,0,high,231/264 read
19,12,746,Remnant Trooper Corps,,Common,Unit,Villainy,Hyperspace Foil,244,1,1,high,bare 746 HSF foil slot
19,13,99,Gozanti Assault Carrier,,Uncommon,Unit,Command/Villainy,Normal,99,0,0,high,99/264 read
19,14,88,The Conflict Within,,Uncommon,Upgrade,Vigilance,Normal,88,0,0,high,88/264 read
19,15,156,R5-D4,Built for Adventure,Uncommon,Unit,Aggression/Heroism,Normal,156,0,0,high,156/264 read
19,16,40,Poe Dameron,I'll Come Back For You,Rare,Unit,Aggression/Cunning/Heroism,Normal,40,0,0,high,40/264 read
20,1,267,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Hyperspace,3,0,1,high,bare 267 no slash borderless HS leader
20,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,0,0,high,19/264 read
20,3,173,Shydopp Pirate Skiff,,Common,Unit,Aggression,Normal,173,0,0,high,173/264 read
20,4,78,B-Wing Rearguard,,Common,Unit,Vigilance,Normal,78,0,0,high,78/264 read
20,5,152,Inspired Recruit,,Common,Unit,Aggression/Heroism,Normal,152,0,0,high,152/264 read
20,6,73,Palace Chef Droid,,Common,Unit,Vigilance,Normal,73,0,0,high,73/264 read
20,7,524,Mos Espa Watermonger,,Common,Unit,,Hyperspace,260,0,1,high,bare 524 no slash borderless HS common
20,8,264,A New Order,,Common,Event,,Normal,264,0,0,high,264/264 read
20,9,138,Turning the Tide,,Common,Event,Command,Normal,138,0,0,high,138/264 read
20,10,233,Keep Them Talking,,Common,Event,Cunning,Normal,233,0,0,high,233/264 read
20,11,136,Display of Strength,,Common,Event,Command,Normal,136,0,0,high,136/264 read
20,12,755,Yellow Aces Bomber,,Uncommon,Unit,Heroism,Hyperspace Foil,253,1,1,high,bare 755 HSF foil slot
20,13,115,The Student Guides the Master,,Uncommon,Event,Command/Heroism,Normal,115,0,0,high,115/264 read
20,14,49,Shin Hati,Going Somewhere?,Uncommon,Unit,Vigilance/Villainy,Normal,49,0,0,high,49/264 read
20,15,253,Yellow Aces Bomber,,Uncommon,Unit,Heroism,Normal,253,0,0,high,253/264 read
20,16,179,Boba Fett's Rancor,Emotionally Complex Creature,Legendary,Unit,Aggression,Normal,179,0,0,high,179/264 read
21,1,8,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Normal,8,0,0,high,"verify: leader footer reads 8/264, Normal confirmed"
21,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,0,0,high,20/264 read
21,3,141,TIE Striker,,Common,Unit,Aggression/Villainy,Normal,141,0,0,high,141/264 read
21,4,240,Mandalorian Super Commandos,,Common,Unit,Villainy,Normal,240,0,0,high,240/264 read
21,5,57,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Normal,57,0,0,high,57/264 read
21,6,154,Honorable Nite Owl,,Common,Unit,Aggression/Heroism,Normal,154,0,0,high,154/264 read
21,7,437,Shydopp Pirate Skiff,,Common,Unit,Aggression,Hyperspace,173,0,1,high,bare 437 no slash borderless HS common
21,8,215,Flanking TIE Interceptor,,Common,Unit,Cunning,Normal,215,0,0,high,215/264 read
21,9,258,Grassroots Resistance,,Common,Event,Heroism,Normal,258,0,0,high,258/264 read
21,10,122,Consortium StarViper,,Common,Unit,Command,Normal,122,0,0,high,122/264 read
21,11,221,Helix Starfighter,,Common,Unit,Cunning,Normal,221,0,0,high,221/264 read
21,12,707,Inspiring Veteran,,Common,Unit,Cunning/Heroism,Hyperspace Foil,205,1,1,high,bare 707 HSF foil slot
21,13,159,Alphabet Squadron U-Wing,Quiet Devotion,Uncommon,Unit,Aggression/Heroism,Normal,159,0,0,high,159/264 read
21,14,198,Nowhere to Hide,,Uncommon,Upgrade,Cunning/Villainy,Normal,198,0,0,high,198/264 read
21,15,299,Tatooine Repulsor Train,,Uncommon,Unit,Command/Aggression,Hyperspace,35,0,1,high,bare 299 no slash borderless HS UC3
21,16,43,Corona Four,Justice for Alderaan,Rare,Unit,Cunning/Vigilance/Heroism,Normal,43,0,0,medium,number cut off at photo edge normal bordered frame name+subtitle match 43/264 inferred
22,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,0,0,high,13/264 read
22,2,23,Ancient Henge,,Common,Base,Aggression,Normal,23,0,0,medium,SEATOS and copyright visible bottom digit obscured by shadow identity unique confirms 23/264
22,3,82,Trexler Armored Marauder,,Common,Unit,Vigilance,Normal,82,0,0,high,82/264 read
22,4,157,Danger Squadron Wingmen,,Common,Unit,Aggression/Heroism,Normal,157,0,0,high,157/264 read
22,5,259,LEP Ratcatcher,,Common,Unit,,Normal,259,0,0,high,259/264 read
22,6,61,Strike Team Vanguard,,Common,Unit,Vigilance/Heroism,Normal,61,0,0,high,61/264 read
22,7,312,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Hyperspace,48,0,1,high,"verify: bare 312 read (no /264) with collector icon, borderless full-art HS common; first pass defaulted to Normal 48. This is the pack's guaranteed HS common"
22,8,134,Warrior's Legacy,,Common,Upgrade,Command,Normal,134,0,0,high,134/264 read
22,9,249,Covert Veteran,,Common,Unit,Heroism,Normal,249,0,0,high,249/264 read
22,10,222,Unsanctioned Patrol,,Common,Unit,Cunning,Normal,222,0,0,high,222/264 read
22,11,121,Blurrg,,Common,Unit,Command,Normal,121,0,0,high,121/264 read
22,12,669,Flarestar Attack Shuttle,,Common,Unit,Aggression,Hyperspace Foil,167,1,1,high,bare 669 HSF foil slot read
22,13,137,Wipe Them Out,,Uncommon,Event,Command,Normal,137,0,0,high,137/264 read
22,14,29,Scorpenek Annihilator Droid,,Uncommon,Unit,Vigilance/Command,Normal,29,0,0,high,29/264 read
22,15,191,Shin Hati's Fiend Fighter,Compact and Agile,Uncommon,Unit,Cunning/Villainy,Normal,191,0,0,medium,normal frame confirmed number hidden under adjacent overlapping card identity confirms 191/264
22,16,60,Cobb Vanth,Let Me Handle This,Rare,Unit,Vigilance/Heroism,Normal,60,0,0,medium,normal frame confirmed number line beyond photo edge identity confirms 60/264
23,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,0,0,high,6/264 read
23,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,0,0,medium,base value 30 confirmed number digit obscured identity unique confirms 21/264
23,3,176,Imposing Scout Walker,,Common,Unit,Aggression,Normal,176,0,0,high,176/264 read
23,4,91,Buy Time,,Common,Event,Vigilance,Normal,91,0,0,high,91/264 read
23,5,239,Imperial Loyalist,,Common,Unit,Villainy,Normal,239,0,0,high,239/264 read
23,6,184,Follow Me,,Common,Event,Aggression,Normal,184,0,0,high,184/264 read
23,7,395,Dinosaur Turtle,,Common,Unit,Command,Hyperspace,131,0,1,high,"verify: footer reads bare 395 (no /264), artist Marc Escach, borderless HS common confirmed"
23,8,201,Open Circle Ace,,Common,Unit,Cunning/Heroism,Normal,201,0,0,high,201/264 read
23,9,130,Fang Fighter Squadron,,Common,Unit,Command,Normal,130,0,0,high,130/264 read
23,10,213,Womp Rat,,Common,Unit,Cunning,Normal,213,0,0,high,213/264 read
23,11,262,Faith in the Empire,,Common,Upgrade,,Normal,262,0,0,high,262/264 read
23,12,619,Outland Protector,,Common,Unit,Command,Hyperspace Foil,117,1,1,high,bare 619 HSF foil slot read
23,13,142,Mortar Trooper,,Uncommon,Unit,Aggression/Villainy,Normal,142,0,0,high,142/264 read
23,14,103,Long Live the Empire,,Uncommon,Event,Command/Villainy,Normal,103,0,0,high,103/264 read
23,15,810,Mando's N-1 Starfighter,Faster than a Fathier,Rare,Unit,Cunning/Heroism,Standard Prestige,203,0,0,medium,grayscale prestige art confirms UC3 slot upgraded to Prestige rare number line beyond photo edge reference lookup gives 810
23,16,128,Bothan-5,New Republic Prison Ship,Rare,Unit,Command,Normal,128,0,0,medium,full color normal frame confirmed number line beyond photo edge identity confirms 128/264
24,1,17,Greef Karga,Gracious Magistrate,Common,Leader,Cunning/Heroism,Normal,17,0,0,high,17/264 read
24,2,22,Kryze Castle,,Common,Base,Command,Normal,22,0,0,medium,base value 30 confirmed number digit obscured identity unique confirms 22/264
24,3,76,Remnant Official,,Common,Unit,Vigilance,Normal,76,0,0,high,76/264 read
24,4,185,Intimidation,,Common,Event,Aggression,Normal,185,0,0,high,185/264 read
24,5,75,Pit Droid Team,,Common,Unit,Vigilance,Normal,75,0,0,high,75/264 read
24,6,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,0,0,high,170/264 read
24,7,454,Peridea Bandit,,Common,Unit,Cunning/Villainy,Hyperspace,190,0,1,high,bare 454 read confirms hyperspace common slot
24,8,126,Survivors' Langskib,,Common,Unit,Command,Normal,126,0,0,high,126/264 read
24,9,207,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Normal,207,0,0,high,207/264 read
24,10,140,Stronger Together,,Common,Event,Command,Normal,140,0,0,high,140/264 read
24,11,225,Tatooine Sand Beast,,Common,Unit,Cunning,Normal,225,0,0,high,225/264 read
24,12,547,Reanimated Night Trooper,,Common,Unit,Vigilance/Villainy,Hyperspace Foil,45,1,1,high,bare 547 HSF foil slot read
24,13,85,Grav Charge,,Uncommon,Upgrade,Vigilance,Normal,85,0,0,high,85/264 read
24,14,38,Purrgil Ultra,,Uncommon,Unit,Command/Cunning,Normal,38,0,0,high,38/264 read
24,15,208,Sabine Wren,I Learned the Hard Way,Uncommon,Unit,Cunning/Heroism,Normal,208,0,0,high,208/264 read
24,16,203,Mando's N-1 Starfighter,Faster than a Fathier,Rare,Unit,Cunning/Heroism,Normal,203,0,0,medium,full color normal frame confirmed number line beyond photo edge identity confirms 203/264
