pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
17,8,167,Flarestar Attack Shuttle,,Common,Unit,Aggression,Normal,167,no,no,high,
17,9,262,Faith in the Empire,,Common,Upgrade,,Normal,262,no,no,high,
17,10,134,Warrior's Legacy,,Common,Upgrade,Command,Normal,134,no,no,high,
17,11,189,Emperor's Messenger,,Common,Unit,Cunning/Villainy,Normal,189,no,no,high,
17,12,692,Peridea Bandit,,Common,Unit,Cunning/Villainy,Hyperspace Foil,190,yes,yes,medium,"blank tan-toned glare art visible on this common, consistent with foil slot"
17,13,50,Morgan Elsbeth,Life Abandoned,Uncommon,Unit,Vigilance/Villainy,Normal,50,no,no,high,
17,14,44,Barriss Offee,Redeeming Herself,Uncommon,Unit,Cunning/Vigilance,Normal,44,no,no,high,
17,15,210,DDC Defender,,Uncommon,Upgrade,Cunning/Heroism,Normal,210,no,no,high,
17,16,28,Paz Vizsla,For a Brighter Future,Rare,Unit,Vigilance/Command/Heroism,Normal,28,no,no,high,
18,1,9,Ahsoka Tano,Trust in the Force,Common,Leader,Command/Heroism,Normal,9,no,no,high,leader variant unverifiable at low res
18,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,no,no,high,base variant unverifiable at low res
18,3,261,Noti Mobile Pod,,Common,Unit,,Normal,261,no,no,high,
18,4,227,Heightened Awareness,,Common,Upgrade,Cunning,Normal,227,no,no,high,
18,5,48,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Normal,48,no,no,high,
18,6,251,Zealous Soldier,,Common,Unit,Heroism,Normal,251,no,no,high,
18,7,435,Pegasus Tri-Wing,,Common,Unit,Aggression,Hyperspace,171,no,yes,medium,pos7 slot forced Hyperspace per invariant rule not independently confirmed by border; all 9 commons otherwise looked Normal
18,8,69,Noti Nomad,,Common,Unit,Vigilance,Normal,69,no,no,high,
18,9,143,Tempest Lieutenant,,Common,Unit,Aggression/Villainy,Normal,143,no,no,high,
18,10,234,Masterstroke,,Common,Event,Cunning,Normal,234,no,no,high,
18,11,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,no,no,high,
18,12,728,Qi'ra,Master of Teräs Käsi,Uncommon,Unit,Cunning,Hyperspace Foil,226,no,no,low,"4 uncommon-tier cards found instead of 3 with 9 clean commons; foil landed on this uncommon by rarity-count elimination, exact card unconfirmed visually"
18,13,64,The Armorer,Secrecy is Our Survival,Uncommon,Unit,Vigilance/Heroism,Normal,64,no,no,high,
18,14,172,Razor Crest,Outfitted Armament,Uncommon,Unit,Aggression,Normal,172,no,no,high,
18,15,99,Gozanti Assault Carrier,,Uncommon,Unit,Command/Villainy,Normal,99,no,no,high,
18,16,179,Boba Fett's Rancor,Emotionally Complex Creature,Legendary,Unit,Aggression,Normal,179,no,no,high,
19,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,no,no,high,leader variant unverifiable at low res
19,2,26,Freetown,,Common,Base,Cunning,Normal,26,no,no,high,base variant unverifiable at low res
19,3,164,Alamite Hunter,,Common,Unit,Aggression,Normal,164,no,no,high,
19,4,111,Children of the Watch,,Common,Unit,Command/Heroism,Normal,111,no,no,high,
19,5,87,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Normal,87,no,no,high,
19,6,263,The Way of the Mand'alor,,Common,Upgrade,,Normal,263,no,no,high,
19,7,508,Remnant Trooper Corps,,Common,Unit,Villainy,Hyperspace,244,no,yes,medium,pos7 slot forced Hyperspace per invariant rule not independently confirmed by border
19,8,165,Clan Vizsla Soldier,,Common,Unit,Aggression,Normal,165,no,no,high,
19,9,89,Perseverance,,Common,Event,Vigilance,Normal,89,no,no,high,
19,10,107,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Normal,107,no,no,high,
19,11,214,Amnesty Officer,,Common,Unit,Cunning,Normal,214,no,no,high,
19,12,739,Mouse Droid,,Common,Unit,Villainy,Hyperspace Foil,237,no,no,low,10 common-tier cards observed with no visible glare confirmed; foil assigned by structural elimination as last common before uncommon run
19,13,88,The Conflict Within,,Uncommon,Upgrade,Vigilance,Normal,88,no,no,high,
19,14,156,R5-D4,Built for Adventure,Uncommon,Unit,Aggression/Heroism,Normal,156,no,no,high,
19,15,115,The Student Guides the Master,,Uncommon,Event,Command/Heroism,Normal,115,no,no,high,
19,16,33,Grand Admiral Thrawn,Orchestrating His Return,Rare,Unit,Command/Aggression/Villainy,Normal,33,no,no,high,
20,1,4,Grand Admiral Thrawn,Victory is Mine,Rare,Leader,Vigilance/Villainy,Normal,4,no,no,high,leader variant unverifiable at low res; rare-rarity leader pull
20,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,no,no,high,base variant unverifiable at low res
20,3,81,Nebulon-C Frigate,,Common,Unit,Vigilance,Normal,81,no,no,high,
20,4,232,Full of Surprises,,Common,Event,Cunning,Normal,232,no,no,high,
20,5,145,Praetorian Elite,,Common,Unit,Aggression/Villainy,Normal,145,no,no,high,
20,6,95,Remnant Interceptor,,Common,Unit,Command/Villainy,Normal,95,no,no,high,
20,7,322,Duchess's Protector,,Common,Unit,Vigilance/Heroism,Hyperspace,58,no,yes,medium,pos7 slot forced Hyperspace per invariant rule not independently confirmed by border
20,8,143,Tempest Lieutenant,,Common,Unit,Aggression/Villainy,Normal,143,no,no,high,
20,9,228,Preparation,,Common,Upgrade,Cunning,Normal,228,no,no,high,
20,10,225,Tatooine Sand Beast,,Common,Unit,Cunning,Normal,225,no,no,high,
20,11,129,Defenders of the Forest,,Common,Unit,Command,Normal,129,no,no,high,
20,12,609,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Hyperspace Foil,107,no,no,low,10 common-tier cards observed with no visible glare confirmed; foil assigned by structural elimination as last common before uncommon run
20,13,49,Shin Hati,Going Somewhere?,Uncommon,Unit,Vigilance/Villainy,Normal,49,no,no,high,
20,14,159,Alphabet Squadron U-Wing,Quiet Devotion,Uncommon,Unit,Aggression/Heroism,Normal,159,no,no,high,
20,15,253,Yellow Aces Bomber,,Uncommon,Unit,Heroism,Normal,253,no,no,high,
20,16,229,Camtono,,Rare,Upgrade,Cunning,Normal,229,no,no,high,
21,1,16,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Normal,16,no,no,high,leader variant unverifiable at low res
21,2,22,Kryze Castle,,Common,Base,Command,Normal,22,no,no,high,base variant unverifiable at low res
21,3,260,Mos Espa Watermonger,,Common,Unit,,Normal,260,no,no,high,
21,4,252,N5 Sentry Droid,,Common,Unit,Heroism,Normal,252,no,no,high,
21,5,45,Reanimated Night Trooper,,Common,Unit,Vigilance/Villainy,Normal,45,no,no,high,
21,6,190,Peridea Bandit,,Common,Unit,Cunning/Villainy,Normal,190,no,no,high,
21,7,438,StarFortress Heavy Bomber,,Common,Unit,Aggression,Hyperspace,174,no,yes,medium,pos7 slot forced Hyperspace per invariant rule not independently confirmed by border
21,8,80,Covert Believers,,Common,Unit,Vigilance,Normal,80,no,no,high,
21,9,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,no,no,high,
21,10,205,Inspiring Veteran,,Common,Unit,Cunning/Heroism,Normal,205,no,no,high,
21,11,124,Protectorate Fighter,,Common,Unit,Command,Normal,124,no,no,high,
21,12,687,Intimidation,,Common,Event,Aggression,Hyperspace Foil,185,no,no,low,10 common-tier cards observed with no visible glare confirmed; foil assigned by structural elimination as last common before uncommon run
21,13,198,Nowhere to Hide,,Uncommon,Upgrade,Cunning/Villainy,Normal,198,no,no,high,
21,14,137,Wipe Them Out,,Uncommon,Event,Command,Normal,137,no,no,high,
21,15,65,Home One,Heart of the Fleet,Uncommon,Unit,Vigilance/Heroism,Normal,65,no,no,high,
21,16,163,Reckless Sacrifice,,Rare,Event,Aggression/Heroism,Normal,163,no,no,high,
22,1,11,Cad Bane,Still Faster than You,Common,Leader,Aggression/Villainy,Normal,11,no,no,high,leader variant unverifiable at low res
22,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,no,no,high,base variant unverifiable at low res
22,3,246,Exploit Advantage,,Common,Event,Villainy,Normal,246,no,no,high,
22,4,250,Imperial Defector,,Common,Unit,Heroism,Normal,250,no,no,high,
22,5,173,Shydopp Pirate Skiff,,Common,Unit,Aggression,Normal,173,no,no,medium,"title partly indistinct at low res, matched to closest reference entry by type/ability"
22,6,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,no,no,high,
22,7,342,B-Wing Rearguard,,Common,Unit,Vigilance,Hyperspace,78,no,yes,medium,pos7 slot forced Hyperspace per invariant rule not independently confirmed by border
22,8,152,Inspired Recruit,,Common,Unit,Aggression/Heroism,Normal,152,no,no,high,
22,9,249,Covert Veteran,,Common,Unit,Heroism,Normal,249,no,no,high,
22,10,116,Ant Droid,,Common,Unit,Command,Normal,116,no,no,high,
22,11,193,Emperor's Champion,,Common,Unit,Cunning/Villainy,Normal,193,no,no,high,
22,12,733,Diplomatic Pageantry,,Common,Event,Cunning,Hyperspace Foil,231,no,no,low,10 common-tier cards observed with no visible glare confirmed; foil assigned by structural elimination as last common before uncommon run
22,13,29,Scorpenek Annihilator Droid,,Uncommon,Unit,Vigilance/Command,Normal,29,no,no,high,
22,14,142,Mortar Trooper,,Uncommon,Unit,Aggression/Villainy,Normal,142,no,no,high,
22,15,191,Shin Hati's Fiend Fighter,Compact and Agile,Uncommon,Unit,Cunning/Villainy,Normal,191,no,no,high,
22,16,77,Ryder Azadi,Restored Governor,Rare,Unit,Vigilance,Normal,77,no,no,high,
23,1,8,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Normal,8,no,no,high,leader variant unverifiable at low res
23,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,no,no,high,base variant unverifiable at low res
23,3,73,Palace Chef Droid,,Common,Unit,Vigilance,Normal,73,no,no,high,
23,4,228,Preparation,,Common,Upgrade,Cunning,Normal,228,no,no,high,
23,5,141,TIE Striker,,Common,Unit,Aggression/Villainy,Normal,141,no,no,high,
23,6,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,no,no,high,
23,7,504,Mandalorian Super Commandos,,Common,Unit,Villainy,Hyperspace,240,no,yes,medium,pos7 slot forced Hyperspace per invariant rule not independently confirmed by border
23,8,57,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Normal,57,no,no,high,
23,9,176,Imposing Scout Walker,,Common,Unit,Aggression,Normal,176,no,no,high,
23,10,218,Ferry Droid,,Common,Unit,Cunning,Normal,218,no,no,high,
23,11,106,Pathfinder Sergeant,,Common,Unit,Command/Heroism,Normal,106,no,no,high,
23,12,756,Gallofree Transport,,Common,Unit,Heroism,Hyperspace Foil,254,no,no,low,10 common-tier cards observed with no visible glare confirmed; foil assigned by structural elimination as last common before uncommon run
23,13,103,Long Live the Empire,,Uncommon,Event,Command/Villainy,Normal,103,no,no,high,only 2 normal uncommons in this pack (structural deviation)
23,14,85,Grav Charge,,Uncommon,Upgrade,Vigilance,Normal,85,no,no,high,only 2 normal uncommons in this pack (structural deviation)
23,15,248,Neel,The Cutest Boy,Rare,Unit,Heroism,Normal,248,no,no,high,UC3 slot upgraded to Rare rarity instead of a 3rd uncommon; pack has 2 uncommons plus this Rare plus the Legendary rare-slot card
23,16,161,Zeb Orrelios,Fists Work Every Time,Legendary,Unit,Aggression/Heroism,Normal,161,no,no,high,true rare/legendary slot card
24,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,no,no,high,leader variant unverifiable at low res
24,2,22,Kryze Castle,,Common,Base,Command,Normal,22,no,no,high,base variant unverifiable at low res
24,3,154,Honorable Nite Owl,,Common,Unit,Aggression/Heroism,Normal,154,no,no,high,
24,4,117,Outland Protector,,Common,Unit,Command,Normal,117,no,no,high,
24,5,82,Trexler Armored Marauder,,Common,Unit,Vigilance,Normal,82,no,no,high,
24,6,231,Diplomatic Pageantry,,Common,Event,Cunning,Normal,231,no,no,high,
24,7,421,Danger Squadron Wingmen,,Common,Unit,Aggression/Heroism,Hyperspace,157,no,yes,medium,pos7 slot forced Hyperspace per invariant rule not independently confirmed by border
24,8,259,LEP Ratcatcher,,Common,Unit,,Normal,259,no,no,high,
24,9,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,no,no,medium,"title partly obscured by glare/blur at low res, ability text and slot match confirm identity; 9 clean commons found so this is not the foil"
24,10,254,Gallofree Transport,,Common,Unit,Heroism,Normal,254,no,no,medium,title initially misread due to rotation blur; ability text matches this identity exactly
24,11,216,Mandalorian Scout,,Common,Unit,Cunning,Normal,216,no,no,medium,title initially misread due to rotation blur; ability text matches this identity exactly
24,12,648,Justifier,Relentless,Uncommon,Unit,Aggression/Villainy,Hyperspace Foil,146,yes,yes,high,"second physical copy of Justifier printed in the pack alongside the Normal copy at pos15, confirming this is the Hyperspace Foil"
24,13,169,Axe Woves,Undaunted,Uncommon,Unit,Aggression,Normal,169,no,no,high,
24,14,38,Purrgil Ultra,,Uncommon,Unit,Command/Cunning,Normal,38,no,no,high,
24,15,146,Justifier,Relentless,Uncommon,Unit,Aggression/Villainy,Normal,146,no,no,high,"first (Normal) physical copy of Justifier, see pos12 note"
24,16,135,The Darksaber,Icon of Leadership,Legendary,Upgrade,Command,Normal,135,no,no,high,
