pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
15,14,142,Mortar Trooper,,Uncommon,Unit,Aggression/Villainy,Normal,142,0,0,high,142/264 read
15,15,383,Greef Karga,Introductions are in Order,Uncommon,Unit,Command,Hyperspace,119,0,1,high,"383 bare read, UC3 slot upgraded to Hyperspace"
15,16,77,Ryder Azadi,Restored Governor,Rare,Unit,Vigilance,Normal,77,0,0,high,77/264 read
16,1,16,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Normal,16,0,0,high,16/264 read
16,2,23,Ancient Henge,,Common,Base,Aggression,Normal,23,0,0,high,23/264 read
16,3,80,Covert Believers,,Common,Unit,Vigilance,Normal,80,0,0,high,80/264 read
16,4,246,Exploit Advantage,,Common,Event,Villainy,Normal,246,0,0,high,246/264 read
16,5,173,Shydopp Pirate Skiff,,Common,Unit,Aggression,Normal,173,0,0,high,173/264 read
16,6,78,B-Wing Rearguard,,Common,Unit,Vigilance,Normal,78,0,0,high,78/264 read
16,7,445,Mark My Words,,Common,Upgrade,Aggression,Hyperspace,181,0,1,high,bare 445 read no slash
16,8,129,Defenders of the Forest,,Common,Unit,Command,Normal,129,0,0,high,129/264 read
16,9,232,Full of Surprises,,Common,Event,Cunning,Normal,232,0,0,high,232/264 read
16,10,95,Remnant Interceptor,,Common,Unit,Command/Villainy,Normal,95,0,0,high,95/264 read
16,11,205,Inspiring Veteran,,Common,Unit,Cunning/Heroism,Normal,205,0,0,high,205/264 read
16,12,690,Galvanized Leap,,Common,Event,Aggression,Hyperspace Foil,188,1,1,high,bare 690 read no slash foil slot
16,13,103,Long Live the Empire,,Uncommon,Event,Command/Villainy,Normal,103,0,0,high,103/264 read
16,14,85,Grav Charge,,Uncommon,Upgrade,Vigilance,Normal,85,0,0,high,85/264 read
16,15,38,Purrgil Ultra,,Uncommon,Unit,Command/Cunning,Normal,38,0,0,high,38/264 read
16,16,123,Lang,Arrogant Mercenary,Rare,Unit,Command,Normal,123,0,0,high,VERIFIED pass2: 123/264 slash + rare shield icon read clearly at high zoom
17,1,7,Grand Admiral Sloane,Holding the Empire Together,Rare,Leader,Command/Villainy,Normal,7,0,0,high,7/264 read confirmed after correcting initial 17 misread
17,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,0,0,high,25/264 read
17,3,152,Inspired Recruit,,Common,Unit,Aggression/Heroism,Normal,152,0,0,high,152/264 read
17,4,73,Palace Chef Droid,,Common,Unit,Vigilance,Normal,73,0,0,high,73/264 read
17,5,141,TIE Striker,,Common,Unit,Aggression/Villainy,Normal,141,0,0,high,141/264 read
17,6,240,Mandalorian Super Commandos,,Common,Unit,Villainy,Normal,240,0,0,high,240/264 read
17,7,385,Blurrg,,Common,Unit,Command,Hyperspace,121,0,1,high,bare 385 read no slash
17,8,124,Protectorate Fighter,,Common,Unit,Command,Normal,124,0,0,high,124/264 read
17,9,252,N5 Sentry Droid,,Common,Unit,Heroism,Normal,252,0,0,high,252/264 read
17,10,190,Peridea Bandit,,Common,Unit,Cunning/Villainy,Normal,190,0,0,high,190/264 read
17,11,116,Ant Droid,,Common,Unit,Command,Normal,116,0,0,high,116/264 read
17,12,742,Mandalorian Super Commandos,,Common,Unit,Villainy,Hyperspace Foil,240,1,1,high,"bare 742 read no slash foil slot, corrected from initial misread of 747"
17,13,146,Justifier,Relentless,Uncommon,Unit,Aggression/Villainy,Normal,146,0,0,high,146/264 read
17,14,223,Halo,Not According to Plan,Uncommon,Unit,Cunning,Normal,223,0,0,high,223/264 read
17,15,194,Snub Fighter Squadron,,Uncommon,Unit,Cunning/Villainy,Normal,194,0,0,high,194/264 read
17,16,168,Migs Mayfeld,How About a Toast?,Rare,Unit,Aggression,Normal,168,0,0,medium,"number line cut off bottom edge of every photo; normal card frame (bordered, not Hyperspace bleed) plus name+subtitle match confirms 168/264"
18,1,9,Ahsoka Tano,Trust in the Force,Common,Leader,Command/Heroism,Normal,9,0,0,high,9/264 read
18,2,22,Kryze Castle,,Common,Base,Command,Normal,22,0,0,high,22/264 read
18,3,57,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Normal,57,0,0,high,57/264 read
18,4,154,Honorable Nite Owl,,Common,Unit,Aggression/Heroism,Normal,154,0,0,high,154/264 read
18,5,82,Trexler Armored Marauder,,Common,Unit,Vigilance,Normal,82,0,0,high,82/264 read
18,6,157,Danger Squadron Wingmen,,Common,Unit,Aggression/Heroism,Normal,157,0,0,high,157/264 read
18,7,480,Mandalorian Scout,,Common,Unit,Cunning,Hyperspace,216,0,1,high,bare 480 read no slash
18,8,193,Emperor's Champion,,Common,Unit,Cunning/Villainy,Normal,193,0,0,high,193/264 read
18,9,250,Imperial Defector,,Common,Unit,Heroism,Normal,250,0,0,high,250/264 read
18,10,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,0,0,high,120/264 read
18,11,218,Ferry Droid,,Common,Unit,Cunning,Normal,218,0,0,high,218/264 read
18,12,586,Arcana Star Map,Path to Peridea,Legendary,Upgrade,Vigilance,Hyperspace Foil,84,1,1,high,bare 586 read no slash foil slot
18,13,46,Scion Shuttle,At Morgan's Bidding,Uncommon,Unit,Vigilance/Villainy,Normal,46,0,0,high,"46/264 read, corrected from initial misread of 66"
18,14,113,Mandalorian Flagship,Captured from the Empire,Uncommon,Unit,Command/Heroism,Normal,113,0,0,high,113/264 read
18,15,162,Rash Action,,Uncommon,Event,Aggression/Heroism,Normal,162,0,0,high,162/264 read
18,16,230,Improvised Identity,,Legendary,Upgrade,Cunning,Normal,230,0,0,high,230/264 read
19,1,12,Vane,Quarrelsome Pirate,Rare,Leader,Aggression/Villainy,Normal,12,0,0,high,12/264 read
19,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,0,0,high,19/264 read
19,3,259,LEP Ratcatcher,,Common,Unit,,Normal,259,0,0,high,259/264 read
19,4,57,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Normal,57,0,0,high,57/264 read
19,5,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,0,0,high,170/264 read
19,6,91,Buy Time,,Common,Event,Vigilance,Normal,91,0,0,high,91/264 read
19,7,508,Remnant Trooper Corps,,Common,Unit,Villainy,Hyperspace,244,0,1,high,508 bare number read
19,8,121,Blurrg,,Common,Unit,Command,Normal,121,0,0,high,121/264 read
19,9,254,Gallofree Transport,,Common,Unit,Heroism,Normal,254,0,0,high,254/264 read
19,10,221,Helix Starfighter,,Common,Unit,Cunning,Normal,221,0,0,high,221/264 read
19,11,117,Outland Protector,,Common,Unit,Command,Normal,117,0,0,high,117/264 read
19,12,580,B-Wing Rearguard,,Common,Unit,Vigilance,Hyperspace Foil,78,1,1,high,580 bare number read foil slot
19,13,67,Get Lost,,Uncommon,Event,Vigilance/Heroism,Normal,67,0,0,high,67/264 read
19,14,169,Axe Woves,Undaunted,Uncommon,Unit,Aggression,Normal,169,0,0,high,169/264 read
19,15,468,Blade Three,Bane of the Devastator,Uncommon,Unit,Cunning/Heroism,Hyperspace,204,0,1,high,468 bare number read
19,16,177,Onyx Cinder,Adventure Awaits,Rare,Unit,Aggression,Normal,177,0,0,high,177/264 read
20,1,270,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Hyperspace,6,0,1,high,270 bare number read
20,2,290,Freetown,,Common,Base,Cunning,Hyperspace,26,0,1,high,290 bare number read
20,3,175,Wookiee Chieftain,,Common,Unit,Aggression,Normal,175,0,0,high,175/264 read
20,4,73,Palace Chef Droid,,Common,Unit,Vigilance,Normal,73,0,0,high,73/264 read
20,5,238,Attendant Navigator,,Common,Unit,Villainy,Normal,238,0,0,high,"VERIFIED pass2: 238/264 slash read at high zoom, Normal confirmed"
20,6,157,Danger Squadron Wingmen,,Common,Unit,Aggression/Heroism,Normal,157,0,0,high,157/264 read
20,7,489,Tatooine Sand Beast,,Common,Unit,Cunning,Hyperspace,225,0,1,high,489 bare number read
20,8,213,Womp Rat,,Common,Unit,Cunning,Normal,213,0,0,high,213/264 read
20,9,262,Faith in the Empire,,Common,Upgrade,,Normal,262,0,0,high,262/264 read
20,10,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,0,0,high,96/264 read
20,11,222,Unsanctioned Patrol,,Common,Unit,Cunning,Normal,222,0,0,high,222/264 read
20,12,763,Noti Mobile Pod,,Common,Unit,,Hyperspace Foil,261,1,1,high,763 bare number read foil slot
20,13,133,Trask Walker,,Uncommon,Unit,Command,Normal,133,0,0,high,133/264 read
20,14,65,Home One,Heart of the Fleet,Uncommon,Unit,Vigilance/Heroism,Normal,65,0,0,high,65/264 read
20,15,226,Qi'ra,Master of Teräs Käsi,Uncommon,Unit,Cunning,Normal,226,0,0,low,number stamp cut off at photo bottom edge; inferred Normal 226 from framed (non-borderless) art style and name/subtitle match
20,16,105,Bo-Katan Kryze,For All of Mandalore,Rare,Unit,Command/Heroism,Normal,105,0,0,low,number stamp cut off at photo bottom edge; inferred Normal 105 from framed (non-borderless) art style and name/subtitle match
21,1,11,Cad Bane,Still Faster than You,Common,Leader,Aggression/Villainy,Normal,11,0,0,high,11/264 read
21,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,0,0,high,21/264 read
21,3,76,Remnant Official,,Common,Unit,Vigilance,Normal,76,0,0,high,76/264 read
21,4,166,Ewok Warrior,,Common,Unit,Aggression,Normal,166,0,0,high,166/264 read
21,5,51,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Normal,51,0,0,high,51/264 read
21,6,239,Imperial Loyalist,,Common,Unit,Villainy,Normal,239,0,0,high,239/264 read
21,7,345,Nebulon-C Frigate,,Common,Unit,Vigilance,Hyperspace,81,0,1,high,345 bare number read
21,8,140,Stronger Together,,Common,Event,Command,Normal,140,0,0,high,140/264 read
21,9,207,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Normal,207,0,0,high,207/264 read
21,10,258,Grassroots Resistance,,Common,Event,Heroism,Normal,258,0,0,high,258/264 read
21,11,126,Survivors' Langskib,,Common,Unit,Command,Normal,126,0,0,high,126/264 read
21,12,642,Stronger Together,,Common,Event,Command,Hyperspace Foil,140,1,1,high,642 bare number read foil slot
21,13,178,Knobby White Ice Spider,,Uncommon,Unit,Aggression,Normal,178,0,0,high,178/264 read
21,14,109,T-6 Shuttle 1974,With a Mentor's Dedication,Uncommon,Unit,Command/Heroism,Normal,109,0,0,high,109/264 read
21,15,50,Morgan Elsbeth,Life Abandoned,Uncommon,Unit,Vigilance/Villainy,Normal,50,0,0,high,50/264 read
21,16,110,Admiral Ackbar,Assume Attack Coordinates,Legendary,Unit,Command/Heroism,Normal,110,0,0,high,110/264 read
22,1,17,Greef Karga,Gracious Magistrate,Common,Leader,Cunning/Heroism,Normal,17,0,0,high,17/264 read
22,2,26,Freetown,,Common,Base,Cunning,Normal,26,0,0,high,26/264 read
22,3,185,Intimidation,,Common,Event,Aggression,Normal,185,0,0,high,185/264 read
22,4,61,Strike Team Vanguard,,Common,Unit,Vigilance/Heroism,Normal,61,0,0,high,61/264 read
22,5,141,TIE Striker,,Common,Unit,Aggression/Villainy,Normal,141,0,0,high,141/264 read
22,6,71,Battered Haulcraft,,Common,Unit,Vigilance,Normal,71,0,0,high,71/264 read
22,7,390,Survivors' Langskib,,Common,Unit,Command,Hyperspace,126,0,1,high,390 bare read
22,8,201,Open Circle Ace,,Common,Unit,Cunning/Heroism,Normal,201,0,0,high,201/264 read
22,9,136,Display of Strength,,Common,Event,Command,Normal,136,0,0,high,136/264 read
22,10,249,Covert Veteran,,Common,Unit,Heroism,Normal,249,0,0,high,249/264 read
22,11,216,Mandalorian Scout,,Common,Unit,Cunning,Normal,216,0,0,high,216/264 read
22,12,675,Shydopp Pirate Skiff,,Common,Unit,Aggression,Hyperspace Foil,173,1,1,high,675 bare read
22,13,44,Barriss Offee,Redeeming Herself,Uncommon,Unit,Cunning/Vigilance,Normal,44,0,0,high,44/264 read
22,14,172,Razor Crest,Outfitted Armament,Uncommon,Unit,Aggression,Normal,172,0,0,high,172/264 read
22,15,220,Remnant Lookouts,,Uncommon,Unit,Cunning,Normal,220,0,0,high,220/264 read
22,16,47,Gar Saxon,Coveting Power,Rare,Unit,Vigilance/Villainy,Normal,47,0,0,high,47/264 read
23,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,0,0,high,3/264 read
23,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,0,0,high,25/264 read
23,3,188,Galvanized Leap,,Common,Event,Aggression,Normal,188,0,0,high,188/264 read
23,4,237,Mouse Droid,,Common,Unit,Villainy,Normal,237,0,0,high,237/264 read
23,5,89,Perseverance,,Common,Event,Vigilance,Normal,89,0,0,high,89/264 read
23,6,167,Flarestar Attack Shuttle,,Common,Unit,Aggression,Normal,167,0,0,high,167/264 read
23,7,429,Clan Vizsla Soldier,,Common,Unit,Aggression,Hyperspace,165,0,1,high,VERIFIED pass2: 429 bare (no /264) w/ hyperspace glyph read clearly at high zoom
23,8,122,Consortium StarViper,,Common,Unit,Command,Normal,122,0,0,high,122/264 read
23,9,231,Diplomatic Pageantry,,Common,Event,Cunning,Normal,231,0,0,high,231/264 read
23,10,130,Fang Fighter Squadron,,Common,Unit,Command,Normal,130,0,0,high,130/264 read
23,11,215,Flanking TIE Interceptor,,Common,Unit,Cunning,Normal,215,0,0,high,215/264 read
23,12,571,Noti Nomad,,Common,Unit,Vigilance,Hyperspace Foil,69,1,1,high,571 bare read
23,13,99,Gozanti Assault Carrier,,Uncommon,Unit,Command/Villainy,Normal,99,0,0,high,99/264 read
23,14,88,The Conflict Within,,Uncommon,Upgrade,Vigilance,Normal,88,0,0,high,88/264 read
23,15,320,Huyang,Your Aptitude Falls Short,Uncommon,Unit,Vigilance/Heroism,Hyperspace,56,0,1,high,320 bare read
23,16,37,Red Leader,Strike the Reactor,Rare,Unit,Command/Cunning/Heroism,Normal,37,0,0,high,37/264 read
24,1,18,Grogu,Charming Companion,Rare,Leader,Cunning/Heroism,Normal,18,0,0,high,18/264 read
24,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,0,0,high,20/264 read
24,3,261,Noti Mobile Pod,,Common,Unit,,Normal,261,0,0,high,261/264 read
24,4,48,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Normal,48,0,0,high,48/264 read
24,5,171,Pegasus Tri-Wing,,Common,Unit,Aggression,Normal,171,0,0,high,171/264 read
24,6,69,Noti Nomad,,Common,Unit,Vigilance,Normal,69,0,0,high,69/264 read
24,7,522,Grassroots Resistance,,Common,Event,Heroism,Hyperspace,258,0,1,high,522 bare read
24,8,264,A New Order,,Common,Event,,Normal,264,0,0,high,264/264 read
24,9,138,Turning the Tide,,Common,Event,Command,Normal,138,0,0,high,138/264 read
24,10,228,Preparation,,Common,Upgrade,Cunning,Normal,228,0,0,high,228/264 read
24,11,134,Warrior's Legacy,,Common,Upgrade,Command,Normal,134,0,0,high,134/264 read
24,12,620,8D8,Daimyo's Majordomo,Rare,Unit,Command,Hyperspace Foil,118,1,1,high,620 bare read
24,13,156,R5-D4,Built for Adventure,Uncommon,Unit,Aggression/Heroism,Normal,156,0,0,high,156/264 read
24,14,115,The Student Guides the Master,,Uncommon,Event,Command/Heroism,Normal,115,0,0,high,115/264 read
24,15,253,Yellow Aces Bomber,,Uncommon,Unit,Heroism,Normal,253,0,0,high,253/264 read
24,16,186,Treacherous Minefield,,Rare,Event,Aggression,Normal,186,0,0,low,"number partly off bottom edge of photo frame; only ""ASH"" visible before cutoff, black-bordered (non-Hyperspace) frame confirms Normal variant, 186 is the only Normal candidate in reference for this identity"
