pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
15,15,159,Alphabet Squadron U-Wing,Quiet Devotion,Uncommon,Unit,Aggression/Heroism,Normal,159,none,none,high,"UC3 slot; standard uncommon frame, no prestige/HS upgrade indicators observed"
15,16,247,One Must Destroy to Create,,Rare,Event,Villainy,Normal,247,none,none,high,
16,1,8,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Normal,8,none,none,high,leader back/epic-action side shown; variant unverifiable at this resolution
16,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,none,none,high,variant unverifiable at this resolution
16,3,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,none,none,high,
16,4,81,Nebulon-C Frigate,,Common,Unit,Vigilance,Normal,81,none,none,high,
16,5,214,Amnesty Officer,,Common,Unit,Cunning,Normal,214,none,none,high,
16,6,171,Pegasus Tri-Wing,,Common,Unit,Aggression,Normal,171,none,none,high,
16,7,454,Peridea Bandit,,Common,Unit,Cunning/Villainy,Hyperspace,190,"partial diagonal glare, art mostly visible, text box blank","borderless, partial sheen",medium,distinct from pos12's full blank-out; treated as the pos7 Hyperspace (non-foil) card per lighter glare signature
16,8,71,Battered Haulcraft,,Common,Unit,Vigilance,Normal,71,none,none,high,
16,9,263,The Way of the Mand'alor,,Common,Upgrade,,Normal,263,none,none,high,
16,10,232,Full of Surprises,,Common,Event,Cunning,Normal,232,none,none,high,
16,11,250,Imperial Defector,,Common,Unit,Heroism,Normal,250,none,none,high,
16,12,763,Noti Mobile Pod,,Common,Unit,,Hyperspace Foil,261,"fully blanked/washed-out text box and art, no legible content","borderless full-art, strongest glare in pack",high,clearest foil signal - fully blank vs Peridea Bandit's partial glare
16,13,142,Mortar Trooper,,Uncommon,Unit,Aggression/Villainy,Normal,142,none,none,high,
16,14,198,Nowhere to Hide,,Uncommon,Upgrade,Cunning/Villainy,Normal,198,none,none,high,
16,15,220,Remnant Lookouts,,Uncommon,Unit,Cunning,Normal,220,none,none,high,"UC3 slot; standard uncommon frame, no prestige/HS upgrade indicators observed"
16,16,168,Migs Mayfeld,How About a Toast?,Rare,Unit,Aggression,Normal,168,none,none,high,
17,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,none,none,high,leader back/epic-action side shown; variant unverifiable at this resolution
17,2,285,Emperor's Throne Room,,Common,Base,Command,Hyperspace,21,none,1,medium,variant unverifiable at this resolution; variant corrected via 2026-07-12 number-first re-read (read 285)
17,3,121,Blurrg,,Common,Unit,Command,Normal,121,none,none,high,
17,4,165,Clan Vizsla Soldier,,Common,Unit,Aggression,Normal,165,none,none,high,
17,5,254,Gallofree Transport,,Common,Unit,Heroism,Normal,254,none,none,high,
17,6,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,none,none,high,first of two copies pulled this pack
17,7,501,Mouse Droid,,Common,Unit,Villainy,Hyperspace,237,none,no visual cue at this res,medium,"pos7 forced-Hyperspace per invariant rule; no distinguishing borderless look observed, assigned by slot position not visual confirmation"
17,8,240,Mandalorian Super Commandos,,Common,Unit,Villainy,Normal,240,none,none,high,
17,9,154,Honorable Nite Owl,,Common,Unit,Aggression/Heroism,Normal,154,none,none,high,
17,10,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,none,none,high,second copy (duplicate common)
17,11,98,AT-ST Raider,,Common,Unit,Command/Villainy,Normal,98,none,none,high,
17,12,735,Keep Them Talking,,Common,Event,Cunning,Hyperspace Foil,233,"none, all commons fully legible in these photos - no glare captured",no visual cue at this res,low,"no card in this pack showed a blank/glare foil signature; assigned to the last common encountered in grid order by default, low confidence"
17,13,133,Trask Walker,,Uncommon,Unit,Command,Normal,133,none,none,high,
17,14,29,Scorpenek Annihilator Droid,,Uncommon,Unit,Vigilance/Command,Normal,29,none,none,high,
17,15,114,Sabine's Lightsaber,Not Alone,Rare,Upgrade,Command/Heroism,Hyperspace,114,none,1,high,"UC3 upgrade slot pulled a Rare instead of Uncommon; card shows normal bordered frame (not HS/prestige look) so kept as Normal Rare printing; anomaly - this pack has 2 UC (Trask Walker, Scorpenek) + this Rare-upgrade + a separate base Legendary (pos16) = 4 special cards vs standard 3+1; variant corrected via 2026-07-12 CV+human review pass (structural-rarity)"
17,16,224,Elzar Mann,Haunted by a Vision,Legendary,Unit,Cunning,Normal,224,none,none,high,"base rare/legendary slot; naturally Legendary rarity, not an upgrade"
18,1,17,Greef Karga,Gracious Magistrate,Common,Leader,Cunning/Heroism,Normal,17,none,none,high,leader back/epic-action side shown; variant unverifiable at this resolution
18,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,none,none,high,variant unverifiable at this resolution
18,3,213,Womp Rat,,Common,Unit,Cunning,Normal,213,none,none,high,
18,4,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,none,none,high,
18,5,262,Faith in the Empire,,Common,Upgrade,,Normal,262,none,none,high,
18,6,176,Imposing Scout Walker,,Common,Unit,Aggression,Normal,176,none,none,high,
18,7,346,Trexler Armored Marauder,,Common,Unit,Vigilance,Hyperspace,82,none,no visual cue at this res,medium,"pos7 forced-Hyperspace per invariant rule; no distinguishing borderless look observed, assigned by slot position not visual confirmation"
18,8,184,Follow Me,,Common,Event,Aggression,Normal,184,none,none,high,
18,9,145,Praetorian Elite,,Common,Unit,Aggression/Villainy,Normal,145,none,none,high,
18,10,221,Helix Starfighter,,Common,Unit,Cunning,Normal,221,none,none,high,
18,11,117,Outland Protector,,Common,Unit,Command,Normal,117,none,none,high,
18,12,620,8D8,Daimyo's Majordomo,Rare,Unit,Command,Hyperspace Foil,118,1,1,high,pos12 structural invariant: foil slot is always Hyperspace Foil (Lee rule)
18,13,180,Bokken Saber,,Uncommon,Upgrade,Aggression,Normal,180,none,none,high,
18,14,109,T-6 Shuttle 1974,With a Mentor's Dedication,Uncommon,Unit,Command/Heroism,Normal,109,none,none,high,
18,15,93,Captain Pellaeon,Plotting from the Shadows,Uncommon,Unit,Command/Villainy,Normal,93,none,none,high,"UC3 slot; standard uncommon frame, no prestige/HS upgrade indicators observed"
18,16,90,Reforge,,Rare,Event,Vigilance,Normal,90,none,none,high,base rare slot
19,1,14,The Mandalorian,We Can't Keep Running,Rare,Leader,Aggression/Heroism,Normal,14,none,none,high,leader back/epic-action side shown; variant unverifiable at this resolution
19,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,none,none,high,variant unverifiable at this resolution
19,3,140,Stronger Together,,Common,Event,Command,Normal,140,none,none,high,
19,4,207,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Normal,207,none,none,high,
19,5,75,Pit Droid Team,,Common,Unit,Vigilance,Normal,75,none,none,high,
19,6,107,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Normal,107,none,none,high,
19,7,445,Mark My Words,,Common,Upgrade,Aggression,Hyperspace,181,none,no visual cue at this res,medium,"pos7 forced-Hyperspace per invariant rule; no distinguishing borderless look observed, assigned by slot position not visual confirmation"
19,8,259,LEP Ratcatcher,,Common,Unit,,Normal,259,none,none,high,
19,9,98,AT-ST Raider,,Common,Unit,Command/Villainy,Normal,98,none,none,high,
19,10,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,none,none,high,
19,11,222,Unsanctioned Patrol,,Common,Unit,Cunning,Normal,222,none,none,high,
19,12,744,Death Trooper Squad,,Common,Unit,Villainy,Hyperspace Foil,242,"totally blank/pink art box, no legible text vs all other commons readable",borderless full-art,high,clearest foil signal in the pack; same card name showed identical blank signature in pack13
19,13,50,Morgan Elsbeth,Life Abandoned,Uncommon,Unit,Vigilance/Villainy,Normal,50,none,none,high,
19,14,156,R5-D4,Built for Adventure,Uncommon,Unit,Aggression/Heroism,Normal,156,none,none,high,
19,15,204,Blade Three,Bane of the Devastator,Uncommon,Unit,Cunning/Heroism,Normal,204,none,none,high,"UC3 slot; standard uncommon frame, no prestige/HS upgrade indicators observed"
19,16,212,Peli Motto,You Bring the Cash?,Rare,Unit,Cunning,Normal,212,none,none,high,
20,1,280,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Hyperspace,16,none,1,medium,leader back/epic-action side shown; variant unverifiable at this resolution; variant corrected via 2026-07-12 number-first re-read (read 280)
20,2,26,Freetown,,Common,Base,Cunning,Normal,26,none,none,high,variant unverifiable at this resolution
20,3,126,Survivors' Langskib,,Common,Unit,Command,Normal,126,none,none,high,
20,4,57,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Normal,57,none,none,high,
20,5,201,Open Circle Ace,,Common,Unit,Cunning/Heroism,Normal,201,none,none,high,
20,6,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,none,none,high,
20,7,449,Intimidation,,Common,Event,Aggression,Hyperspace,185,none,no visual cue at this res,medium,"pos7 forced-Hyperspace per invariant rule; no distinguishing borderless look observed, assigned by slot position not visual confirmation"
20,8,91,Buy Time,,Common,Event,Vigilance,Normal,91,none,none,high,
20,9,175,Wookiee Chieftain,,Common,Unit,Aggression,Normal,175,none,none,high,
20,10,205,Inspiring Veteran,,Common,Unit,Cunning/Heroism,Normal,205,none,none,high,
20,11,258,Grassroots Resistance,,Common,Event,Heroism,Normal,258,none,none,high,
20,12,742,Mandalorian Super Commandos,,Common,Unit,Villainy,Hyperspace Foil,240,"blank/washed pink text box, art partially visible, no legible text",borderless full-art,high,clearest foil signal in the pack
20,13,103,Long Live the Empire,,Uncommon,Event,Command/Villainy,Normal,103,none,none,high,
20,14,192,Fennec Shand,The Galaxy Is Dangerous,Uncommon,Unit,Cunning/Villainy,Normal,192,none,none,high,
20,15,85,Grav Charge,,Uncommon,Upgrade,Vigilance,Normal,85,none,none,high,"UC3 slot; standard uncommon frame, no prestige/HS upgrade indicators observed"
20,16,127,The Twins,We Don't Want War,Rare,Unit,Command,Normal,127,none,none,high,
21,1,11,Cad Bane,Still Faster than You,Common,Leader,Aggression/Villainy,Normal,11,none,none,high,leader back/epic-action side shown; variant unverifiable at this resolution
21,2,24,Dragonsnake Bog,,Common,Base,Aggression,Normal,24,none,none,high,variant unverifiable at this resolution
21,3,216,Mandalorian Scout,,Common,Unit,Cunning,Normal,216,none,none,high,
21,4,73,Palace Chef Droid,,Common,Unit,Vigilance,Normal,73,none,none,high,
21,5,122,Consortium StarViper,,Common,Unit,Command,Normal,122,none,none,high,
21,6,238,Attendant Navigator,,Common,Unit,Villainy,Normal,238,none,none,high,
21,7,495,Diplomatic Pageantry,,Common,Event,Cunning,Hyperspace,231,"none, natural cream Law-card frame; no glare confirmed",no visual cue at this res,medium,"pos7 forced-Hyperspace per invariant rule; no distinguishing borderless look observed, assigned by slot position not visual confirmation"
21,8,157,Danger Squadron Wingmen,,Common,Unit,Aggression/Heroism,Normal,157,none,none,high,
21,9,76,Remnant Official,,Common,Unit,Vigilance,Normal,76,none,none,high,
21,10,174,StarFortress Heavy Bomber,,Common,Unit,Aggression,Normal,174,none,none,high,
21,11,136,Display of Strength,,Common,Event,Command,Normal,136,none,none,high,
21,12,751,Covert Veteran,,Common,Unit,Heroism,Hyperspace Foil,249,"none, all commons fully legible in these photos - no glare captured",no visual cue at this res,low,"no card in this pack showed a blank/glare foil signature; assigned to the last common encountered in grid order by default, low confidence"
21,13,169,Axe Woves,Undaunted,Uncommon,Unit,Aggression,Normal,169,none,none,high,
21,14,137,Wipe Them Out,,Uncommon,Event,Command,Normal,137,none,none,high,
21,15,241,Marrok's Fiend Fighter,Formidable Pursuer,Uncommon,Unit,Villainy,Normal,241,none,none,high,"UC3 slot; standard uncommon frame, no prestige/HS upgrade indicators observed"
21,16,62,The Mandalorian,Devoted Rescuer,Legendary,Unit,Vigilance/Heroism,Normal,62,none,none,high,"base rare/legendary slot; naturally Legendary rarity, not an upgrade"
22,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,none,none,high,leader back/epic-action side shown; variant unverifiable at this resolution
22,2,26,Freetown,,Common,Base,Cunning,Normal,26,none,none,high,variant unverifiable at this resolution
22,3,215,Flanking TIE Interceptor,,Common,Unit,Cunning,Normal,215,none,none,high,
22,4,166,Ewok Warrior,,Common,Unit,Aggression,Normal,166,none,none,high,
22,5,264,A New Order,,Common,Event,,Normal,264,none,none,high,
22,6,51,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Normal,51,none,none,high,
22,7,518,Gallofree Transport,,Common,Unit,Heroism,Hyperspace,254,none,no visual cue at this res,medium,"pos7 forced-Hyperspace per invariant rule; no distinguishing borderless look observed, assigned by slot position not visual confirmation"
22,8,239,Imperial Loyalist,,Common,Unit,Villainy,Normal,239,none,none,high,
22,9,185,Intimidation,,Common,Event,Aggression,Normal,185,none,none,high,
22,10,231,Diplomatic Pageantry,,Common,Event,Cunning,Normal,231,none,none,high,
22,11,130,Fang Fighter Squadron,,Common,Unit,Command,Normal,130,none,none,high,
22,12,571,Noti Nomad,,Common,Unit,Vigilance,Hyperspace Foil,69,"totally blank white text box, no legible text vs all other commons readable",borderless full-art,high,clearest foil signal in the pack
22,13,32,Rancor Keeper,,Uncommon,Unit,Vigilance/Aggression,Normal,32,none,none,high,
22,14,38,Purrgil Ultra,,Uncommon,Unit,Command/Cunning,Normal,38,none,none,high,
22,15,142,Mortar Trooper,,Uncommon,Unit,Aggression/Villainy,Normal,142,none,none,high,"UC3 slot; standard uncommon frame, no prestige/HS upgrade indicators observed"
22,16,202,Carson Teva,There's Something Going On,Rare,Unit,Cunning/Heroism,Normal,202,none,none,high,
23,1,9,Ahsoka Tano,Trust in the Force,Common,Leader,Command/Heroism,Normal,9,none,none,high,leader back/epic-action side shown; variant unverifiable at this resolution
23,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,none,none,high,variant unverifiable at this resolution
23,3,134,Warrior's Legacy,,Common,Upgrade,Command,Normal,134,none,none,high,
23,4,189,Emperor's Messenger,,Common,Unit,Cunning/Villainy,Normal,189,none,none,high,
23,5,141,TIE Striker,,Common,Unit,Aggression/Villainy,Normal,141,none,none,high,"title initially misread as ""The Striker""; corrected to TIE Striker per reference match"
23,6,89,Perseverance,,Common,Event,Vigilance,Normal,89,none,none,high,
23,7,335,Battered Haulcraft,,Common,Unit,Vigilance,Hyperspace,71,none,no visual cue at this res,medium,"pos7 forced-Hyperspace per invariant rule; no distinguishing borderless look observed, assigned by slot position not visual confirmation"
23,8,188,Galvanized Leap,,Common,Event,Aggression,Normal,188,none,none,high,
23,9,106,Pathfinder Sergeant,,Common,Unit,Command/Heroism,Normal,106,none,none,high,
23,10,138,Turning the Tide,,Common,Event,Command,Normal,138,none,none,high,
23,11,228,Preparation,,Common,Upgrade,Cunning,Normal,228,none,none,high,
23,12,563,Strike Team Vanguard,,Common,Unit,Vigilance/Heroism,Hyperspace Foil,61,"totally blank/white text box and art, no legible content",borderless full-art,high,clearest foil signal in the pack
23,13,150,Deadly Vulnerability,,Uncommon,Upgrade,Aggression/Villainy,Normal,150,none,none,high,
23,14,64,The Armorer,Secrecy is Our Survival,Uncommon,Unit,Vigilance/Heroism,Normal,64,none,none,high,
23,15,191,Shin Hati's Fiend Fighter,Compact and Agile,Uncommon,Unit,Cunning/Villainy,Normal,191,none,none,high,"UC3 slot; standard uncommon frame, no prestige/HS upgrade indicators observed"
23,16,30,Marrok,Mysterious Warrior,Rare,Unit,Vigilance/Aggression/Villainy,Normal,30,none,none,high,
24,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,none,none,high,leader back/epic-action side shown; variant unverifiable at this resolution
24,2,290,Freetown,,Common,Base,Cunning,Hyperspace,26,none,1,medium,variant unverifiable at this resolution; variant corrected via 2026-07-12 number-first re-read (read 290)
24,3,234,Masterstroke,,Common,Event,Cunning,Normal,234,none,none,high,
24,4,237,Mouse Droid,,Common,Unit,Villainy,Normal,237,none,none,high,
24,5,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,none,none,high,
24,6,89,Perseverance,,Common,Event,Vigilance,Normal,89,none,none,high,
24,7,167,Flarestar Attack Shuttle,,Common,Unit,Aggression,Hyperspace,167,none,1,high,"would be the default pos7 slot by grid order, but kept Normal since the visually-confirmed Hyperspace card in this pack is Noti Mobile Pod (pos8) instead - override per rule allowing a different unmistakably-borderless common to take the HS designation; variant corrected via 2026-07-12 CV+human review pass (auto-slot)"
24,8,525,Noti Mobile Pod,,Common,Unit,,Hyperspace,261,"totally blank/grey text box, no legible text vs all other commons readable",borderless full-art,high,visually confirmed Hyperspace look; treated as the pack's forced-HS common (overriding the default pos7 slot) since no separate 10th common/foil card exists in this pack (see pos12 note)
24,9,233,Keep Them Talking,,Common,Event,Cunning,Normal,233,none,none,high,
24,10,256,Rebel Infiltrators,,Common,Unit,Heroism,Normal,256,none,none,high,
24,11,98,AT-ST Raider,,Common,Unit,Command/Villainy,Normal,98,none,none,high,
24,12,712,DDC Defender,,Uncommon,Upgrade,Cunning/Heroism,Hyperspace Foil,210,1,1,high,pos12 structural invariant: foil slot is always Hyperspace Foil (Lee rule)
24,13,35,Tatooine Repulsor Train,,Uncommon,Unit,Command/Aggression,Normal,35,none,none,high,
24,14,44,Barriss Offee,Redeeming Herself,Uncommon,Unit,Cunning/Vigilance,Normal,44,none,none,high,
24,15,208,Sabine Wren,I Learned the Hard Way,Uncommon,Unit,Cunning/Heroism,Standard Prestige,208,none,none,high,"UC3 slot; standard uncommon frame, no prestige/HS upgrade indicators observed; variant corrected via 2026-07-12 CV+human review pass (human-review)"
24,16,153,Green Leader,Crynyd's Sacrifice,Rare,Unit,Aggression/Heroism,Normal,153,none,none,high,
