pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
15,11,232,Full of Surprises,,Common,Event,Cunning,Normal,232,no,no,high,
15,12,624,Consortium StarViper,,Common,Unit,Command,Hyperspace Foil,122,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot
15,13,137,Wipe Them Out,,Uncommon,Event,Command,Normal,137,no,no,high,
15,14,29,Scorpenek Annihilator Droid,,Uncommon,Unit,Vigilance/Command,Normal,29,no,no,high,
15,15,191,Shin Hati's Fiend Fighter,Compact and Agile,Uncommon,Unit,Cunning/Villainy,Normal,191,no,no,high,"UC3 slot; no upgrade treatment observed, kept Normal Uncommon"
15,16,144,Vane's Snub Fighter,Brash and Proud,Rare,Unit,Aggression/Villainy,Normal,144,no,no,high,
16,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,no,no,high,"Leader slot bottom-left; variant unverifiable, defaulted Normal per rule"
16,2,24,Dragonsnake Bog,,Common,Base,Aggression,Normal,24,no,no,high,"Base slot bottom-right; variant unverifiable, defaulted Normal per rule"
16,3,71,Battered Haulcraft,,Common,Unit,Vigilance,Normal,71,no,no,high,
16,4,165,Clan Vizsla Soldier,,Common,Unit,Aggression,Normal,165,no,no,high,
16,5,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,no,no,high,
16,6,240,Mandalorian Super Commandos,,Common,Unit,Villainy,Normal,240,no,no,high,
16,7,489,Tatooine Sand Beast,,Common,Unit,Cunning,Hyperspace,225,no,yes,high,"pos7 invariant applied: Hyperspace common, number=normal+264"
16,8,250,Imperial Defector,,Common,Unit,Heroism,Normal,250,no,no,high,
16,9,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,no,no,high,
16,10,214,Amnesty Officer,,Common,Unit,Cunning,Normal,214,no,no,high,
16,11,98,AT-ST Raider,,Common,Unit,Command/Villainy,Normal,98,no,no,high,
16,12,593,Buy Time,,Common,Event,Vigilance,Hyperspace Foil,91,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot
16,13,142,Mortar Trooper,,Uncommon,Unit,Aggression/Villainy,Normal,142,no,no,high,
16,14,103,Long Live the Empire,,Uncommon,Event,Command/Villainy,Normal,103,no,no,high,
16,15,85,Grav Charge,,Uncommon,Upgrade,Vigilance,Normal,85,no,no,high,"UC3 slot; no upgrade treatment observed, kept Normal Uncommon"
16,16,110,Admiral Ackbar,Assume Attack Coordinates,Legendary,Unit,Command/Heroism,Normal,110,no,no,high,
17,1,11,Cad Bane,Still Faster than You,Common,Leader,Aggression/Villainy,Normal,11,no,no,high,"Leader slot bottom-left; variant unverifiable, defaulted Normal per rule"
17,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,no,no,high,"Base slot bottom-right; variant unverifiable, defaulted Normal per rule"
17,3,154,Honorable Nite Owl,,Common,Unit,Aggression/Heroism,Normal,154,no,no,high,
17,4,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,no,no,high,
17,5,176,Imposing Scout Walker,,Common,Unit,Aggression,Normal,176,no,no,high,
17,6,82,Trexler Armored Marauder,,Common,Unit,Vigilance,Normal,82,no,no,high,
17,7,345,Nebulon-C Frigate,,Common,Unit,Vigilance,Hyperspace,81,no,yes,high,"pos7 invariant applied: Hyperspace common, number=normal+264"
17,8,233,Keep Them Talking,,Common,Event,Cunning,Normal,233,no,no,high,
17,9,121,Blurrg,,Common,Unit,Command,Normal,121,no,no,high,
17,10,254,Gallofree Transport,,Common,Unit,Heroism,Normal,254,no,no,high,
17,11,221,Helix Starfighter,,Common,Unit,Cunning,Normal,221,no,no,high,
17,12,765,The Way of the Mand'alor,,Common,Upgrade,,Hyperspace Foil,263,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot
17,13,38,Purrgil Ultra,,Uncommon,Unit,Command/Cunning,Normal,38,no,no,high,
17,14,146,Justifier,Relentless,Uncommon,Unit,Aggression/Villainy,Normal,146,no,no,high,
17,15,236,Far Far Away,,Uncommon,Event,Cunning,Normal,236,no,no,high,"UC3 slot; no upgrade treatment observed, kept Normal Uncommon"
17,16,34,Wicket,Yub Nub!,Rare,Unit,Command/Aggression/Heroism,Normal,34,no,no,high,
18,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,no,no,high,"Leader slot bottom-left; variant unverifiable, defaulted Normal per rule"
18,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,no,no,high,"Base slot bottom-right; variant unverifiable, defaulted Normal per rule"
18,3,184,Follow Me,,Common,Event,Aggression,Normal,184,no,no,high,
18,4,242,Death Trooper Squad,,Common,Unit,Villainy,Normal,242,no,no,high,
18,5,75,Pit Droid Team,,Common,Unit,Vigilance,Normal,75,no,no,high,
18,6,181,Mark My Words,,Common,Upgrade,Aggression,Normal,181,no,no,high,
18,7,390,Survivors' Langskib,,Common,Unit,Command,Hyperspace,126,no,yes,high,"pos7 invariant applied: Hyperspace common, number=normal+264"
18,8,117,Outland Protector,,Common,Unit,Command,Normal,117,no,no,high,
18,9,213,Womp Rat,,Common,Unit,Cunning,Normal,213,no,no,high,
18,10,262,Faith in the Empire,,Common,Upgrade,,Normal,262,no,no,high,
18,11,96,Forest Patroller,,Common,Unit,Command/Villainy,Normal,96,no,no,high,
18,12,716,Amnesty Officer,,Common,Unit,Cunning,Hyperspace Foil,214,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot
18,13,223,Halo,Not According to Plan,Uncommon,Unit,Cunning,Normal,223,no,no,high,
18,14,46,Scion Shuttle,At Morgan's Bidding,Uncommon,Unit,Vigilance/Villainy,Normal,46,no,no,high,
18,15,97,Moff Gideon,Remnant Commander,Uncommon,Unit,Command/Villainy,Normal,97,no,no,high,"UC3 slot; Unit version (not the Leader Moff Gideon); no upgrade treatment observed, kept Normal Uncommon"
18,16,55,Blade of Talzin,A Gift of Shadows,Rare,Upgrade,Vigilance/Villainy,Normal,55,no,no,high,
19,1,1,The Armorer,Steel Shapes Us,Rare,Leader,Vigilance/Command,Normal,1,no,no,high,"Leader slot bottom-left; variant unverifiable, defaulted Normal per rule"
19,2,23,Ancient Henge,,Common,Base,Aggression,Normal,23,no,no,high,"Base slot bottom-right; variant unverifiable, defaulted Normal per rule"
19,3,259,LEP Ratcatcher,,Common,Unit,,Normal,259,no,no,high,
19,4,57,Lothal E-Wing,,Common,Unit,Vigilance/Heroism,Normal,57,no,no,high,
19,5,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,no,no,high,
19,6,91,Buy Time,,Common,Event,Vigilance,Normal,91,no,no,high,
19,7,429,Clan Vizsla Soldier,,Common,Unit,Aggression,Hyperspace,165,no,yes,high,"pos7 invariant applied: Hyperspace common, number=normal+264"
19,8,222,Unsanctioned Patrol,,Common,Unit,Cunning,Normal,222,no,no,high,
19,9,140,Stronger Together,,Common,Event,Command,Normal,140,no,no,high,
19,10,207,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Normal,207,no,no,high,
19,11,258,Grassroots Resistance,,Common,Event,Heroism,Normal,258,no,no,high,
19,12,659,Danger Squadron Wingmen,,Common,Unit,Aggression/Heroism,Hyperspace Foil,157,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot
19,13,113,Mandalorian Flagship,Captured from the Empire,Uncommon,Unit,Command/Heroism,Normal,113,no,no,high,
19,14,162,Rash Action,,Uncommon,Event,Aggression/Heroism,Normal,162,no,no,high,
19,15,74,Mos Eisley Modifier,,Uncommon,Unit,Vigilance,Normal,74,no,no,high,"UC3 slot; no upgrade treatment observed, kept Normal Uncommon"
19,16,37,Red Leader,Strike the Reactor,Rare,Unit,Command/Cunning/Heroism,Normal,37,no,no,high,
20,1,8,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Normal,8,no,no,high,"Leader slot bottom-left; variant unverifiable, defaulted Normal per rule"
20,2,21,Emperor's Throne Room,,Common,Base,Command,Normal,21,no,no,high,"Base slot bottom-right; variant unverifiable, defaulted Normal per rule"
20,3,175,Wookiee Chieftain,,Common,Unit,Aggression,Normal,175,no,no,high,
20,4,73,Palace Chef Droid,,Common,Unit,Vigilance,Normal,73,no,no,high,
20,5,238,Attendant Navigator,,Common,Unit,Villainy,Normal,238,no,no,high,
20,6,157,Danger Squadron Wingmen,,Common,Unit,Aggression/Heroism,Normal,157,no,no,high,
20,7,522,Grassroots Resistance,,Common,Event,Heroism,Hyperspace,258,no,yes,high,"pos7 invariant applied: Hyperspace common, number=normal+264"
20,8,126,Survivors' Langskib,,Common,Unit,Command,Normal,126,no,no,high,
20,9,201,Open Circle Ace,,Common,Unit,Cunning/Heroism,Normal,201,no,no,high,
20,10,136,Display of Strength,,Common,Event,Command,Normal,136,no,no,high,
20,11,249,Covert Veteran,,Common,Unit,Heroism,Normal,249,no,no,high,
20,12,531,Scorpenek Annihilator Droid,,Uncommon,Unit,Vigilance/Command,Hyperspace Foil,29,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot (foil rarity need not be common); matches known deviation of 4 uncommon-rarity cards this pack
20,13,139,Hold Them Off,,Uncommon,Event,Command,Normal,139,no,no,high,
20,14,187,Reckoning,,Uncommon,Event,Aggression,Normal,187,no,no,high,
20,15,208,Sabine Wren,I Learned the Hard Way,Uncommon,Unit,Cunning/Heroism,Normal,208,no,no,high,"UC3 slot; no upgrade treatment observed, kept Normal Uncommon"
20,16,149,Eviscerator,Burn Them Away,Rare,Unit,Aggression/Villainy,Normal,149,no,no,high,
21,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,no,no,high,"Leader slot bottom-left; variant unverifiable, defaulted Normal per rule"
21,2,22,Kryze Castle,,Common,Base,Command,Normal,22,no,no,high,"Base slot bottom-right; variant unverifiable, defaulted Normal per rule"
21,3,76,Remnant Official,,Common,Unit,Vigilance,Normal,76,no,no,high,
21,4,166,Ewok Warrior,,Common,Unit,Aggression,Normal,166,no,no,high,
21,5,51,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Normal,51,no,no,high,
21,6,239,Imperial Loyalist,,Common,Unit,Villainy,Normal,239,no,no,high,
21,7,453,Emperor's Messenger,,Common,Unit,Cunning/Villainy,Hyperspace,189,no,yes,high,"pos7 invariant applied: Hyperspace common, number=normal+264"
21,8,216,Mandalorian Scout,,Common,Unit,Cunning,Normal,216,no,no,high,
21,9,122,Consortium StarViper,,Common,Unit,Command,Normal,122,no,no,high,
21,10,231,Diplomatic Pageantry,,Common,Event,Cunning,Normal,231,no,no,high,
21,11,130,Fang Fighter Squadron,,Common,Unit,Command,Normal,130,no,no,high,
21,12,640,Turning the Tide,,Common,Event,Command,Hyperspace Foil,138,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot
21,13,68,Domesticated Loth-Cat,,Uncommon,Unit,Vigilance,Normal,68,no,no,high,
21,14,210,DDC Defender,,Uncommon,Upgrade,Cunning/Heroism,Normal,210,no,no,high,
21,15,461,Executor,Final Destruction of the Alliance,Special,Unit,Cunning/Villainy,Hyperspace,197,no,yes,medium,"UC3 slot upgraded to Special rarity; assigned Hyperspace printing per rule (no Standard Prestige printing exists for this card), frame not visually confirmed at this resolution"
21,16,42,Jabba the Hutt,Eminence of Tatooine,Rare,Unit,Cunning/Vigilance/Villainy,Normal,42,no,no,high,
22,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,no,no,high,"Leader slot bottom-left; variant unverifiable, defaulted Normal per rule"
22,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,no,no,high,"Base slot bottom-right; variant unverifiable, defaulted Normal per rule"
22,3,185,Intimidation,,Common,Event,Aggression,Normal,185,no,no,high,
22,4,61,Strike Team Vanguard,,Common,Unit,Vigilance/Heroism,Normal,61,no,no,high,"Same identity as pos12 (this pack has 2x Strike Team Vanguard: one Normal, one Hyperspace Foil)"
22,5,141,TIE Striker,,Common,Unit,Aggression/Villainy,Normal,141,no,no,high,
22,6,71,Battered Haulcraft,,Common,Unit,Vigilance,Normal,71,no,no,high,
22,7,388,Protectorate Fighter,,Common,Unit,Command,Hyperspace,124,no,yes,high,"pos7 invariant applied: Hyperspace common, number=normal+264"
22,8,215,Flanking TIE Interceptor,,Common,Unit,Cunning,Normal,215,no,no,high,
22,9,264,A New Order,,Common,Event,,Normal,264,no,no,high,
22,10,138,Turning the Tide,,Common,Event,Command,Normal,138,no,no,high,
22,11,228,Preparation,,Common,Upgrade,Cunning,Normal,228,no,no,high,
22,12,563,Strike Team Vanguard,,Common,Unit,Vigilance/Heroism,Hyperspace Foil,61,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot; same identity duplicated at pos4 as Normal copy
22,13,125,Stolen Eta Shuttle,,Uncommon,Unit,Command,Normal,125,no,no,high,
22,14,160,Kachirho Militia,,Uncommon,Unit,Aggression/Heroism,Normal,160,no,no,high,
22,15,194,Snub Fighter Squadron,,Uncommon,Unit,Cunning/Villainy,Normal,194,no,no,high,"UC3 slot; no upgrade treatment observed, kept Normal Uncommon"
22,16,148,Ninth Sister,Hulking Inquisitor,Legendary,Unit,Aggression/Villainy,Normal,148,no,no,high,
23,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,no,no,high,"Leader slot bottom-left; variant unverifiable, defaulted Normal per rule"
23,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,no,no,high,"Base slot bottom-right; variant unverifiable, defaulted Normal per rule"
23,3,188,Galvanized Leap,,Common,Event,Aggression,Normal,188,no,no,high,
23,4,237,Mouse Droid,,Common,Unit,Villainy,Normal,237,no,no,high,
23,5,89,Perseverance,,Common,Event,Vigilance,Normal,89,no,no,high,
23,6,167,Flarestar Attack Shuttle,,Common,Unit,Aggression,Normal,167,no,no,high,
23,7,351,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Hyperspace,87,no,yes,high,"pos7 invariant applied: Hyperspace common, number=normal+264"
23,8,134,Warrior's Legacy,,Common,Upgrade,Command,Normal,134,no,no,high,
23,9,189,Emperor's Messenger,,Common,Unit,Cunning/Villainy,Normal,189,no,no,high,
23,10,256,Rebel Infiltrators,,Common,Unit,Heroism,Normal,256,no,no,high,
23,11,98,AT-ST Raider,,Common,Unit,Command/Villainy,Normal,98,no,no,high,
23,12,730,Preparation,,Common,Upgrade,Cunning,Hyperspace Foil,228,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot
23,13,64,The Armorer,Secrecy is Our Survival,Uncommon,Unit,Vigilance/Heroism,Normal,64,no,no,high,"Unit version, not the Leader The Armorer"
23,14,93,Captain Pellaeon,Plotting from the Shadows,Uncommon,Unit,Command/Villainy,Normal,93,no,no,high,
23,15,512,Neel,The Cutest Boy,Rare,Unit,Heroism,Hyperspace,248,no,yes,medium,"UC3 slot upgraded to Rare; assigned Hyperspace printing per rule, frame not visually confirmed at this resolution; pack has 2 rares total (this + Paz Vizsla at pos16)"
23,16,28,Paz Vizsla,For a Brighter Future,Rare,Unit,Vigilance/Command/Heroism,Normal,28,no,no,high,
24,1,16,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Normal,16,no,no,high,"Leader slot bottom-left; variant unverifiable, defaulted Normal per rule"
24,2,26,Freetown,,Common,Base,Cunning,Normal,26,no,no,high,"Base slot bottom-right; variant unverifiable, defaulted Normal per rule"
24,3,261,Noti Mobile Pod,,Common,Unit,,Normal,261,no,no,high,
24,4,48,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Normal,48,no,no,high,
24,5,171,Pegasus Tri-Wing,,Common,Unit,Aggression,Normal,171,no,no,high,
24,6,69,Noti Nomad,,Common,Unit,Vigilance,Normal,69,no,no,high,
24,7,506,Death Trooper Squad,,Common,Unit,Villainy,Hyperspace,242,no,yes,high,"pos7 invariant applied: Hyperspace common, number=normal+264; same identity as pos12 (this pack has 2x Death Trooper Squad)"
24,8,234,Masterstroke,,Common,Event,Cunning,Normal,234,no,no,high,
24,9,131,Dinosaur Turtle,,Common,Unit,Command,Normal,131,no,no,high,
24,10,227,Heightened Awareness,,Common,Upgrade,Cunning,Normal,227,no,no,high,
24,11,251,Zealous Soldier,,Common,Unit,Heroism,Normal,251,no,no,high,
24,12,744,Death Trooper Squad,,Common,Unit,Villainy,Hyperspace Foil,242,yes,yes,high,pos12 invariant applied: Hyperspace Foil slot; same identity duplicated at pos7 as Hyperspace copy
24,13,41,Outcast,Mercenary Starship,Uncommon,Unit,Aggression/Cunning,Normal,41,no,no,high,
24,14,56,Huyang,Your Aptitude Falls Short,Uncommon,Unit,Vigilance/Heroism,Normal,56,no,no,high,
24,15,241,Marrok's Fiend Fighter,Formidable Pursuer,Uncommon,Unit,Villainy,Normal,241,no,no,high,"UC3 slot; no upgrade treatment observed, kept Normal Uncommon"
24,16,33,Grand Admiral Thrawn,Orchestrating His Return,Rare,Unit,Command/Aggression/Villainy,Normal,33,no,no,high,"Unit version (Support/ready-on-defeat ability text), not the Leader Grand Admiral Thrawn"
