pack,pos,number,name,subtitle,rarity,type,aspects,variant,normalNumber,foilLook,hyperspaceLook,confidence,note
15,16,168,Migs Mayfeld,How About a Toast?,Rare,Unit,Aggression,Normal,168,0,0,high,Rare slot; pack has 2 rare-tier hits total (this Rare + the Legendary that landed in the foil slot at pos12)
16,1,6,Sabine Wren,Bargaining on Belief,Common,Leader,Vigilance/Heroism,Normal,6,0,0,high,"Leader slot pos1 (row1 right); variant unverifiable at this resolution, defaulted Normal"
16,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,0,0,high,"Base slot pos2 (row1 left); variant unverifiable at this resolution, defaulted Normal"
16,3,184,Follow Me,,Common,Event,Aggression,Normal,184,0,0,high,Card frame reads Tactic subtype under Event
16,4,76,Remnant Official,,Common,Unit,Vigilance,Normal,76,0,0,high,
16,5,185,Intimidation,,Common,Event,Aggression,Normal,185,0,0,high,
16,6,75,Pit Droid Team,,Common,Unit,Vigilance,Normal,75,0,0,high,
16,7,393,Defenders of the Forest,,Common,Unit,Command,Hyperspace,129,0,1,medium,pos7 forced-Hyperspace per invariant rule; no distinct borderless frame confirmed at photo resolution
16,8,258,Grassroots Resistance,,Common,Event,Heroism,Normal,258,0,0,high,Card frame reads Tactic subtype under Event
16,9,122,Consortium StarViper,,Common,Unit,Command,Normal,122,0,0,high,
16,10,221,Helix Starfighter,,Common,Unit,Cunning,Normal,221,0,0,high,
16,11,134,Warrior's Legacy,,Common,Upgrade,Command,Normal,134,0,0,high,
16,12,628,Survivors' Langskib,,Common,Unit,Command,Hyperspace Foil,126,1,1,medium,pos12 forced-Hyperspace-Foil per invariant rule; foil sheen not visually confirmed at photo resolution
16,13,209,Ezra Bridger,The Force is All I Need,Uncommon,Unit,Cunning/Heroism,Normal,209,0,0,high,
16,14,97,Moff Gideon,Remnant Commander,Uncommon,Unit,Command/Villainy,Normal,97,0,0,high,
16,15,217,Mayor's Majordomo,No Problem Groveling,Uncommon,Unit,Cunning,Normal,217,0,0,high,"UC3 slot; standard uncommon frame, no prestige/showcase treatment visible"
16,16,43,Corona Four,Justice for Alderaan,Rare,Unit,Cunning/Vigilance/Heroism,Normal,43,0,0,high,
17,1,17,Greef Karga,Gracious Magistrate,Common,Leader,Cunning/Heroism,Normal,17,0,0,high,"Leader slot pos1 (row1 right); variant unverifiable at this resolution, defaulted Normal"
17,2,25,Emperor's Observatory,,Common,Base,Cunning,Normal,25,0,0,high,"Base slot pos2 (row1 left); variant unverifiable at this resolution, defaulted Normal"
17,3,170,Desert Sharpshooter,,Common,Unit,Aggression,Normal,170,0,0,high,
17,4,238,Attendant Navigator,,Common,Unit,Villainy,Normal,238,0,0,high,
17,5,86,Durasteel Plating,,Common,Upgrade,Vigilance,Normal,86,0,0,high,Card frame reads Armor subtype under Upgrade
17,6,175,Wookiee Chieftain,,Common,Unit,Aggression,Normal,175,0,0,high,
17,7,340,Remnant Official,,Common,Unit,Vigilance,Hyperspace,76,0,1,medium,pos7 forced-Hyperspace per invariant rule; no distinct borderless frame confirmed at photo resolution
17,8,249,Covert Veteran,,Common,Unit,Heroism,Normal,249,0,0,high,
17,9,222,Unsanctioned Patrol,,Common,Unit,Cunning,Normal,222,0,0,high,
17,10,121,Blurrg,,Common,Unit,Command,Normal,121,0,0,high,Card frame reads Creature subtype under Unit
17,11,201,Open Circle Ace,,Common,Unit,Cunning/Heroism,Normal,201,0,0,high,
17,12,589,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Hyperspace Foil,87,1,1,medium,pos12 forced-Hyperspace-Foil per invariant rule; foil sheen not visually confirmed at photo resolution; card frame reads Modification subtype under Upgrade
17,13,49,Shin Hati,Going Somewhere?,Uncommon,Unit,Vigilance/Villainy,Normal,49,0,0,high,
17,14,159,Alphabet Squadron U-Wing,Quiet Devotion,Uncommon,Unit,Aggression/Heroism,Normal,159,0,0,high,
17,15,50,Morgan Elsbeth,Life Abandoned,Uncommon,Unit,Vigilance/Villainy,Normal,50,0,0,high,"UC3 slot; standard uncommon frame, no prestige/showcase treatment visible"
17,16,90,Reforge,,Rare,Event,Vigilance,Normal,90,0,0,high,Card frame reads Supply subtype under Event
18,1,8,Moff Gideon,Indomitable Warlord,Common,Leader,Command/Villainy,Normal,8,0,0,high,"Leader slot pos1 (row1 right); variant unverifiable at this resolution, defaulted Normal"
18,2,22,Kryze Castle,,Common,Base,Command,Normal,22,0,0,high,"Base slot pos2 (row1 left); variant unverifiable at this resolution, defaulted Normal"
18,3,242,Death Trooper Squad,,Common,Unit,Villainy,Normal,242,0,0,high,
18,4,51,Reinforcing Light Cruiser,,Common,Unit,Vigilance/Villainy,Normal,51,0,0,high,
18,5,166,Ewok Warrior,,Common,Unit,Aggression,Normal,166,0,0,high,
18,6,92,Foundling Rescue,,Common,Event,Vigilance,Normal,92,0,0,high,Card frame reads Plan subtype under Event
18,7,448,Follow Me,,Common,Event,Aggression,Hyperspace,184,0,1,medium,pos7 forced-Hyperspace per invariant rule; card frame reads Tactic subtype under Event; no distinct borderless frame confirmed at photo resolution
18,8,130,Fang Fighter Squadron,,Common,Unit,Command,Normal,130,0,0,high,
18,9,213,Womp Rat,,Common,Unit,Cunning,Normal,213,0,0,high,
18,10,262,Faith in the Empire,,Common,Upgrade,,Normal,262,0,0,high,
18,11,126,Survivors' Langskib,,Common,Unit,Command,Normal,126,0,0,high,
18,12,748,Exploit Advantage,,Common,Event,Villainy,Hyperspace Foil,246,1,1,medium,pos12 forced-Hyperspace-Foil per invariant rule; card frame reads Tactic subtype under Event; foil sheen not visually confirmed at photo resolution
18,13,99,Gozanti Assault Carrier,,Uncommon,Unit,Command/Villainy,Normal,99,0,0,high,Card frame reads Plan (Support/Sentinel) standard uncommon treatment
18,14,67,Get Lost,,Uncommon,Event,Vigilance/Heroism,Normal,67,0,0,high,Card frame reads Tactic subtype under Event
18,15,791,Shin Hati,Going Somewhere?,Uncommon,Unit,Vigilance/Villainy,Standard Prestige,49,0,0,high,"UC3 slot; clearly elevated treatment (giant stylized name, full-bleed grayscale/sketch art, no standard border/text-box chrome) distinct from the other two plain-bordered uncommons this pack -- assigned Standard Prestige per rule"
18,16,245,Eye of Sion,Delivered from Exile,Legendary,Unit,Villainy,Normal,245,0,0,high,Rare slot landed on a Legendary
19,1,16,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Normal,16,0,0,high,"Leader slot pos1 (row1 right); variant unverifiable at this resolution, defaulted Normal"
19,2,288,Dragonsnake Bog,,Common,Base,Aggression,Hyperspace,24,0,1,high,"Base slot pos2 (row1 left); variant unverifiable at this resolution, defaulted Normal; variant corrected via 2026-07-12 number-first re-read (read 288)"
19,3,181,Mark My Words,,Common,Upgrade,Aggression,Normal,181,0,0,high,
19,4,78,B-Wing Rearguard,,Common,Unit,Vigilance,Normal,78,0,0,high,
19,5,174,StarFortress Heavy Bomber,,Common,Unit,Aggression,Normal,174,0,0,high,
19,6,237,Mouse Droid,,Common,Unit,Villainy,Normal,237,0,0,high,
19,7,479,Flanking TIE Interceptor,,Common,Unit,Cunning,Hyperspace,215,0,1,medium,pos7 forced-Hyperspace per invariant rule; no distinct borderless frame confirmed at photo resolution
19,8,207,Heroic Purrgil,,Common,Unit,Cunning/Heroism,Normal,207,0,0,high,
19,9,140,Stronger Together,,Common,Event,Command,Normal,140,0,0,high,Card frame reads Learned subtype under Event
19,10,225,Tatooine Sand Beast,,Common,Unit,Cunning,Normal,225,0,0,high,Card frame reads Creature subtype under Unit
19,11,251,Zealous Soldier,,Common,Unit,Heroism,Normal,251,0,0,high,
19,12,735,Keep Them Talking,,Common,Event,Cunning,Hyperspace Foil,233,1,1,medium,pos12 forced-Hyperspace-Foil per invariant rule; card frame reads Trick subtype under Event; foil sheen not visually confirmed at photo resolution
19,13,172,Razor Crest,Outfitted Armament,Uncommon,Unit,Aggression,Normal,172,0,0,high,
19,14,115,The Student Guides the Master,,Uncommon,Event,Command/Heroism,Normal,115,0,0,high,Card frame reads Learned subtype under Event
19,15,226,Qi'ra,Master of Teräs Käsi,Uncommon,Unit,Cunning,Normal,226,0,0,medium,"UC3 slot; standard uncommon frame, no prestige/showcase treatment visible; title read as ""O'ra"" at low resolution but subtitle ""Master of Teräs Käsi"" confirms Qi'ra"
19,16,33,Grand Admiral Thrawn,Orchestrating His Return,Rare,Unit,Command/Aggression/Villainy,Normal,33,0,0,high,
20,1,280,Shin Hati,Eager Adversary,Common,Leader,Cunning/Villainy,Hyperspace,16,0,1,high,"Leader slot pos1 (row1 right); variant unverifiable at this resolution, defaulted Normal; variant corrected via 2026-07-12 number-first re-read (read 280)"
20,2,24,Dragonsnake Bog,,Common,Base,Aggression,Normal,24,0,0,high,"Base slot pos2 (row1 left); variant unverifiable at this resolution, defaulted Normal"
20,3,87,Cybernetic Enhancements,,Common,Upgrade,Vigilance,Normal,87,0,0,high,Card frame reads Modification subtype under Upgrade
20,4,164,Alamite Hunter,,Common,Unit,Aggression,Normal,164,0,0,high,
20,5,80,Covert Believers,,Common,Unit,Vigilance,Normal,80,0,0,high,
20,6,244,Remnant Trooper Corps,,Common,Unit,Villainy,Normal,244,0,0,high,
20,7,518,Gallofree Transport,,Common,Unit,Heroism,Hyperspace,254,0,1,medium,pos7 forced-Hyperspace per invariant rule; no distinct borderless frame confirmed at photo resolution
20,8,129,Defenders of the Forest,,Common,Unit,Command,Normal,129,0,0,high,
20,9,205,Inspiring Veteran,,Common,Unit,Cunning/Heroism,Normal,205,0,0,high,
20,10,107,Clan Wren Loyalist,,Common,Unit,Command/Heroism,Normal,107,0,0,high,
20,11,256,Rebel Infiltrators,,Common,Unit,Heroism,Normal,256,0,0,high,
20,12,647,Praetorian Elite,,Common,Unit,Aggression/Villainy,Hyperspace Foil,145,1,1,medium,pos12 forced-Hyperspace-Foil per invariant rule; foil sheen not visually confirmed at photo resolution
20,13,65,Home One,Heart of the Fleet,Uncommon,Unit,Vigilance/Heroism,Normal,65,0,0,high,
20,14,142,Mortar Trooper,,Uncommon,Unit,Aggression/Villainy,Normal,142,0,0,high,
20,15,160,Kachirho Militia,,Uncommon,Unit,Aggression/Heroism,Normal,160,0,0,high,"UC3 slot; standard uncommon frame, no prestige/showcase treatment visible"
20,16,203,Mando's N-1 Starfighter,Faster than a Fathier,Rare,Unit,Cunning/Heroism,Normal,203,0,0,high,
21,1,7,Grand Admiral Sloane,Holding the Empire Together,Rare,Leader,Command/Villainy,Normal,7,0,0,high,"Leader slot pos1 (row1 right); variant unverifiable at this resolution, defaulted Normal"
21,2,19,Fortress of the Great Mothers,,Common,Base,Vigilance,Normal,19,0,0,high,"Base slot pos2 (row1 left); variant unverifiable at this resolution, defaulted Normal"
21,3,145,Praetorian Elite,,Common,Unit,Aggression/Villainy,Normal,145,0,0,high,
21,4,48,Imperial Armored Commando,,Common,Unit,Vigilance/Villainy,Normal,48,0,0,high,
21,5,167,Flarestar Attack Shuttle,,Common,Unit,Aggression,Normal,167,0,0,high,
21,6,246,Exploit Advantage,,Common,Event,Villainy,Normal,246,0,0,high,Card frame reads Tactic subtype under Event
21,7,342,B-Wing Rearguard,,Common,Unit,Vigilance,Hyperspace,78,0,1,medium,pos7 forced-Hyperspace per invariant rule; no distinct borderless frame confirmed at photo resolution
21,8,193,Emperor's Champion,,Common,Unit,Cunning/Villainy,Normal,193,0,0,high,
21,9,124,Protectorate Fighter,,Common,Unit,Command,Normal,124,0,0,high,
21,10,189,Emperor's Messenger,,Common,Unit,Cunning/Villainy,Normal,189,0,0,high,
21,11,116,Ant Droid,,Common,Unit,Command,Normal,116,0,0,high,
21,12,648,Justifier,Relentless,Uncommon,Unit,Aggression/Villainy,Hyperspace Foil,146,1,1,medium,Only 9 commons present this pack; the foil-slot pull landed on this Uncommon instead of a Common (4 uncommon-tier cards total vs the usual 3) -- assigned Hyperspace Foil per pos12 rule; foil sheen not visually confirmed at photo resolution
21,13,198,Nowhere to Hide,,Uncommon,Upgrade,Cunning/Villainy,Normal,198,0,0,high,Card frame reads Condition subtype under Upgrade
21,14,133,Trask Walker,,Uncommon,Unit,Command,Normal,133,0,0,high,
21,15,253,Yellow Aces Bomber,,Uncommon,Unit,Heroism,Normal,253,0,0,high,"UC3 slot; standard uncommon frame, no prestige/showcase treatment visible"
21,16,52,Chimaera,A Frightening Reality,Legendary,Unit,Vigilance/Villainy,Normal,52,0,0,high,Rare slot landed on a Legendary
22,1,13,Ezra Bridger,It's Now or Never,Common,Leader,Aggression/Heroism,Normal,13,0,0,high,"Leader slot pos1 (row1 right); variant unverifiable at this resolution, defaulted Normal"
22,2,20,"Nevarro City, Restored",,Common,Base,Vigilance,Normal,20,0,0,high,"Base slot pos2 (row1 left); variant unverifiable at this resolution, defaulted Normal"
22,3,89,Perseverance,,Common,Event,Vigilance,Normal,89,0,0,high,
22,4,152,Inspired Recruit,,Common,Unit,Aggression/Heroism,Normal,152,0,0,high,
22,5,58,Duchess's Protector,,Common,Unit,Vigilance/Heroism,Normal,58,0,0,high,
22,6,143,Tempest Lieutenant,,Common,Unit,Aggression/Villainy,Normal,143,0,0,high,
22,7,359,Remnant Interceptor,,Common,Unit,Command/Villainy,Hyperspace,95,0,1,medium,pos7 forced-Hyperspace per invariant rule; no distinct borderless frame confirmed at photo resolution
22,8,227,Heightened Awareness,,Common,Upgrade,Cunning,Normal,227,0,0,high,
22,9,111,Children of the Watch,,Common,Unit,Command/Heroism,Normal,111,0,0,high,
22,10,263,The Way of the Mand'alor,,Common,Upgrade,,Normal,263,0,0,high,
22,11,234,Masterstroke,,Common,Event,Cunning,Normal,234,0,0,high,Card frame reads Tactic subtype under Event
22,12,608,Pathfinder Sergeant,,Common,Unit,Command/Heroism,Hyperspace Foil,106,1,1,medium,pos12 forced-Hyperspace-Foil per invariant rule; foil sheen not visually confirmed at photo resolution
22,13,29,Scorpenek Annihilator Droid,,Uncommon,Unit,Vigilance/Command,Normal,29,0,0,high,
22,14,180,Bokken Saber,,Uncommon,Upgrade,Aggression,Normal,180,0,0,high,Card frame reads Weapon subtype under Upgrade
22,15,109,T-6 Shuttle 1974,With a Mentor's Dedication,Uncommon,Unit,Command/Heroism,Normal,109,0,0,high,"UC3 slot; standard uncommon frame, no prestige/showcase treatment visible"
22,16,149,Eviscerator,Burn Them Away,Rare,Unit,Aggression/Villainy,Normal,149,0,0,high,
23,1,3,Baylan Skoll,Power Beyond Dream,Common,Leader,Vigilance/Villainy,Normal,3,0,0,high,"Leader slot pos1 (row1 right); variant unverifiable at this resolution, defaulted Normal"
23,2,23,Ancient Henge,,Common,Base,Aggression,Normal,23,0,0,high,"Base slot pos2 (row1 left); variant unverifiable at this resolution, defaulted Normal"
23,3,260,Mos Espa Watermonger,,Common,Unit,,Normal,260,0,0,high,
23,4,69,Noti Nomad,,Common,Unit,Vigilance,Normal,69,0,0,high,
23,5,188,Galvanized Leap,,Common,Event,Aggression,Normal,188,0,0,high,
23,6,45,Reanimated Night Trooper,,Common,Unit,Vigilance/Villainy,Normal,45,0,0,high,
23,7,416,Inspired Recruit,,Common,Unit,Aggression/Heroism,Hyperspace,152,0,1,medium,pos7 forced-Hyperspace per invariant rule; no distinct borderless frame confirmed at photo resolution
23,8,95,Remnant Interceptor,,Common,Unit,Command/Villainy,Normal,95,0,0,high,
23,9,218,Ferry Droid,,Common,Unit,Cunning,Normal,218,0,0,high,
23,10,120,Warrior of Clan Kryze,,Common,Unit,Command,Normal,120,0,0,high,
23,11,252,N5 Sentry Droid,,Common,Unit,Heroism,Normal,252,0,0,high,
23,12,584,Trexler Armored Marauder,,Common,Unit,Vigilance,Hyperspace Foil,82,1,1,medium,pos12 forced-Hyperspace-Foil per invariant rule; foil sheen not visually confirmed at photo resolution
23,13,50,Morgan Elsbeth,Life Abandoned,Uncommon,Unit,Vigilance/Villainy,Normal,50,0,0,high,
23,14,156,R5-D4,Built for Adventure,Uncommon,Unit,Aggression/Heroism,Normal,156,0,0,high,
23,15,220,Remnant Lookouts,,Uncommon,Unit,Cunning,Normal,220,0,0,high,"UC3 slot; standard uncommon frame, no prestige/showcase treatment visible"
23,16,60,Cobb Vanth,Let Me Handle This,Rare,Unit,Vigilance/Heroism,Normal,60,0,0,high,
